,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),20.32,20.16,19.02,12.61,9.84,10.17,10.37,12.08,14.59,14.66
Return on Assets (%),11.30,11.48,12.07,6.17,3.99,3.87,2.37,2.22,3.02,3.42
Return on Capital (%),16.59,16.30,15.16,8.02,6.48,6.71,6.66,7.23,8.58,9.11
Return on Invested Capital (%),16.74,16.76,17.55,9.59,6.57,6.59,4.59,3.83,4.69,5.35
Gross Margin (%),29.77,30.74,31.68,31.53,27.44,28.28,27.78,28.28,30.29,30.38
EBITDA Margin (%),19.03,19.33,20.32,18.02,13.51,13.35,11.98,14.95,16.84,17.18
Operating Margin (%),17.04,17.31,18.37,15.64,10.85,10.85,8.09,9.85,11.20,12.09
Incremental Operating Margin (%),25.69,18.78,30.53,39.60,-3.92,10.87,4.94,-12.64,49.45,25.00
Pretax Margin (%),16.41,16.68,17.70,14.08,9.07,8.42,5.45,7.37,9.42,10.21
Profit Margin (%),11.39,11.55,12.05,10.40,6.76,6.76,3.98,5.48,7.13,7.57
Net Income to Common Margin (%),11.39,11.55,12.05,10.40,6.76,6.76,3.98,5.48,7.13,7.57
Effective Tax Rate (%),30.60,30.75,31.90,24.09,25.50,20.64,26.92,26.01,23.34,24.94
Dvd Payout Ratio (%),4.33,5.47,6.76,10.07,16.09,16.04,24.95,22.55,16.08,17.10
Sustainable Growth Rate (%),19.44,19.06,17.73,11.34,8.26,8.54,7.78,9.36,12.25,12.15
