,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,451,521,696,1893,1871,3857,4429,4239,4058,4002
ST Debt,0,1,0,130,47,64,96,447,2,251
LT Debt,450,520,695,1763,1823,3793,4334,3792,4056,3751
Total Debt/EBITDA,0.92,0.89,1.03,3.58,3.57,6.62,4.51,3.75,3.08,2.78
Net Debt/EBITDA,0.34,0.16,0.70,2.83,3.12,5.62,3.89,3.22,2.72,2.41
Total Debt/EBIT,1.03,0.99,1.15,4.13,4.44,8.15,6.68,5.69,4.63,3.96
Net Debt/EBIT,0.38,0.18,0.77,3.26,3.89,6.92,5.77,4.89,4.09,3.42
EBITDA to Interest Expense,31.84,33.48,39.81,12.41,6.73,5.19,4.48,5.68,7.44,7.73
EBITDA-CapEx/Interest Expense,29.15,30.77,36.88,11.23,5.58,4.36,3.64,4.99,6.71,6.92
EBIT to Interest Expense,28.51,29.99,35.98,10.77,5.41,4.22,3.03,3.74,4.95,5.44
Interest Expense,15,18,17,43,78,112,219,199,177,186
Common Equity/Total Assets,55.92,57.83,69.15,38.82,42.17,34.95,17.31,19.46,21.98,24.73
Long-Term Debt/Equity (%),28.37,28.78,40.87,59.22,64.46,132.20,43.36,37.35,39.61,36.97
Long-Term Debt/Capital (%),22.17,21.39,23.34,33.78,39.09,55.09,56.02,48.24,49.75,43.48
Long-Term Debt/Total Assets (%),15.96,15.75,21.07,26.79,27.71,43.85,22.95,20.55,21.98,20.26
Total Debt/Equity (%),28.40,28.82,40.89,63.58,66.13,134.43,44.32,41.76,39.63,39.44
Total Debt/Capital (%),22.20,21.42,23.35,36.27,40.10,56.03,57.26,53.93,49.77,46.39
Total Debt/Total Assets (%),15.97,15.78,21.08,28.76,28.43,44.59,23.45,22.97,21.99,21.61
Net Debt to Equity,10.39,5.27,27.60,50.20,57.88,114.18,38.28,35.86,35.01,34.11
Net Debt/Capital (%),9.45,4.75,17.05,31.00,36.94,51.97,53.64,50.13,46.68,42.81
EBITDA,489,588,672,528,524,583,982,1130,1317,1437
EBITDA-CapEx,447,541,623,478,435,489,797,993,1187,1288
Operating Income (Loss),437,527,608,458,421,473,663,745,876,1011
