,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,55,56,57,57,58,59,63,66,69,70
Diluted Weighted Avg Shares,54,56,57,57,58,61,62,66,69,70
Basic Weighted Avg Shares,54,56,57,57,58,59,61,65,68,69
Revenue per Share,4.57,5.19,4.65,6.41,8.00,9.58,12.18,13.97,16.23,18.82
EBITDA per Share,-0.32,0.00,-0.58,0.05,0.11,0.73,1.29,1.65,2.71,1.45
Operating Income per Share,-0.54,-0.22,-0.86,-0.19,-0.13,0.47,0.83,0.80,1.86,0.54
"Basic EPS, GAAP",-0.83,-0.93,-1.29,-0.50,-0.46,0.06,0.19,0.11,0.25,0.07
Basic EPS from Cont Ops,-0.83,-0.93,-1.08,-0.48,-0.46,0.06,0.19,0.11,0.25,0.07
"Diluted EPS, GAAP",-0.83,-0.93,-1.29,-0.50,-0.46,0.05,0.19,0.10,0.24,0.07
Diluted EPS from Cont Ops,-0.83,-0.93,-1.08,-0.48,-0.46,0.05,0.19,0.10,0.24,0.07
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,0.06,0.16,-0.22,0.28,0.71,0.61,1.62,1.30,-1.01,1.72
Free Cash Flow per Basic Share,-0.07,-0.05,-0.41,-0.11,-0.62,-2.15,-1.32,-1.85,-2.98,-1.05
Cash & Equivalents per Share,2.73,2.69,2.15,8.01,10.42,7.84,8.59,14.97,11.44,9.71
Book Value per Share,-9.59,-10.27,-11.44,-11.84,-12.13,-11.55,-10.72,-10.09,-9.39,-8.40
Tangible Book Value per Share,1.26,0.57,-0.11,0.40,1.96,2.74,0.37,8.11,6.94,5.02
