,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,0,0,0,0,0,1387.29,884.62,2480.40,1086.27,4439.85
Price/Earnings Average,-36.71,-43.67,-24.54,-69.10,-111.70,1546.93,648.78,1982.36,1124.07,3768.26
Price/Earnings High,-48.64,-55.42,-36.23,-90.40,-157.79,1947.28,978.12,2564.84,1308.87,4826.09
Price/Earnings Low,-25.06,-32.45,-19.27,-47.46,-79.55,1213.67,369.83,1151.90,879.59,2729.76
Price/Book Value,-3.91,-4.51,-3.41,-3.18,-5.69,-6.72,-15.80,-25.82,-28.72,-35.03
Price/Book Value Average,-3.19,-3.94,-2.78,-2.94,-4.26,-7.49,-11.59,-20.63,-29.72,-29.73
Price/Book Value High,-4.22,-5.00,-4.10,-3.85,-6.02,-9.43,-17.47,-26.70,-34.60,-38.08
Price/Book Value Low,-2.18,-2.93,-2.18,-2.02,-3.03,-5.88,-6.61,-11.99,-23.25,-21.54
Price/Tangible Book Value,29.85,80.84,-342.40,94.36,35.20,28.34,463.57,32.14,38.86,58.60
Price/Tangible Book Value Average,24.30,70.62,-278.83,87.28,26.36,31.60,339.98,25.69,40.21,49.74
Price/Tangible Book Value High,32.20,89.63,-411.74,114.19,37.23,39.77,512.57,33.24,46.82,63.70
Price/Tangible Book Value Low,16.59,52.48,-218.99,59.95,18.77,24.79,193.80,14.93,31.47,36.03
Price/Sales,8.21,8.92,8.39,5.88,8.63,8.10,13.90,18.65,16.61,15.65
Price/Sales Average,6.68,7.79,6.84,5.44,6.46,9.03,10.19,14.90,17.19,13.28
Price/Sales High,8.85,9.89,10.09,7.11,9.13,11.37,15.37,19.28,20.01,17.01
Price/Sales Low,4.56,5.79,5.37,3.73,4.60,7.09,5.81,8.66,13.45,9.62
Price/Cash Flow,605.77,288.62,-176.48,135.58,97.13,127.22,104.28,200.79,-267.98,171.62
Price/Cash Flow Average,493.16,252.13,-143.72,125.42,72.73,141.86,76.48,160.48,-277.30,145.66
Price/Cash Flow High,653.36,319.99,-212.22,164.08,102.74,178.57,115.31,207.63,-322.89,186.55
Price/Cash Flow Low,336.68,187.34,-112.87,86.14,51.80,111.30,43.60,93.25,-216.99,105.52
Price/Free Cash Flow,190.34,126.16,-1139.51,56.73,33.79,23.88,38.16,59.66,282.67,66.24
Price/Free Cash Flow Average,154.96,110.21,-927.97,52.48,25.31,26.62,27.99,47.68,292.51,56.22
Price/Free Cash Flow High,205.30,139.88,-1370.28,68.65,35.75,33.51,42.19,61.69,340.60,72.00
Price/Free Cash Flow Low,105.79,81.89,-728.81,36.04,18.02,20.89,15.95,27.71,228.89,40.73
EV/Sales,8.23,9.11,8.63,5.55,8.59,8.37,14.85,19.10,17.41,16.23
EV/Sales Average,6.68,7.96,7.06,5.55,6.77,9.62,11.24,15.32,18.00,13.86
EV/Sales High,8.88,10.09,10.33,7.23,9.45,11.97,16.59,19.79,20.89,17.60
EV/Sales Low,4.52,5.94,5.59,3.84,4.90,7.66,6.71,8.96,14.18,10.20
EV/EBITDA,0,0,0,651.35,615.85,109.60,140.76,161.57,104.31,210.22
EV/EBITDA Average,-95.18,-31074.65,-56.66,651.07,485.46,125.94,106.51,129.64,107.85,179.52
EV/EBITDA High,-126.62,-39353.34,-82.88,848.37,677.72,156.71,157.25,167.43,125.15,227.88
EV/EBITDA Low,-64.46,-23171.17,-44.86,450.63,351.36,100.32,63.54,75.77,84.97,132.03
EV/EBIT,0,0,0,0,0,172.13,219.30,335.38,151.83,563.58
EV/EBIT Average,-56.61,-187.00,-38.25,-190.32,-425.00,197.79,165.95,269.10,156.98,481.25
EV/EBIT High,-75.31,-236.82,-55.95,-248.00,-593.32,246.12,244.99,347.53,182.16,610.92
EV/EBIT Low,-38.34,-139.44,-30.28,-131.73,-307.60,157.56,99.00,157.28,123.67,353.95
Last Price,37.55,46.28,39.01,37.68,69.00,77.59,169.35,260.55,269.57,294.39
High Price,40.50,51.31,46.91,45.60,72.99,108.91,187.25,269.42,324.81,320.00
Low Price,20.87,30.04,24.95,23.94,36.80,67.88,70.80,121.00,218.28,181.00
Enterprise Value,2032,2629,2277,2038,3983,4720,10965,17272,19131,21191
Enterprise Value Average,1649,2300,1864,2037,3139,5424,8297,13859,19780,18095
Enterprise Value High,2194,2912,2727,2655,4383,6749,12250,17898,22952,22971
Enterprise Value Low,1117,1715,1476,1410,2272,4321,4950,8100,15583,13309
