,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,8454,9738,13386,14247,14162,11199,16837,23285,35597,23809
- Cash & Cash Equivalents,236,128,93,129,336,224,401,1685,225,285
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,40,35,40,59,65,48,44,42,17,17
+ Total Debt,1442,1526,1195,2672,2704,2636,3383,4378,5295,5787
Enterprise Value,9700,11171,14527,16848,16595,13659,19863,26020,40684,29328
Total Capital,5028,5352,5306,7121,7606,7638,7795,8842,10300,11297
Total Debt/Capital (%),28.68,28.51,22.53,37.53,35.55,34.51,43.39,49.52,51.41,51.23
Total Debt / EV,0.15,0.14,0.08,0.16,0.16,0.19,0.17,0.17,0.13,0.20
EV/Sales,4.21,4.58,5.45,5.36,4.94,4.00,5.66,6.30,8.26,5.73
EV/EBITDA,12.10,13.26,16.25,15.51,14.88,17.88,10454.05,24.18,25.00,18.05
EV/EBIT,15.87,17.50,20.94,20.60,20.12,30.49,0,38.46,35.75,27.77
EV/Cash Flow to Firm,15.86,16.90,18.49,19.89,18.64,17.94,47.85,24.67,28.07,32.77
EV/Free Cash Flow to Firm,13.96,14.95,15.59,16.51,14.97,12.61,24.38,17.63,21.20,19.30
Diluted Market Cap,8579,10073,13634,14318,14327,11273,16948,23476,36034,23965
Diluted Enterprise Value,9825,11505,14775,16919,16760,13733,19974,26211,41121,29483
EV per Share,79.57,93.56,122.39,139.82,138.17,113.26,163.88,213.63,333.20,239.41
TTM Sales,2304,2436,2664,3145,3362,3412,3508,4128,4924,5122
TTM EBITDA,802,842,894,1087,1116,764,2,1076,1628,1625
TTM Operating Income,611,638,694,818,825,448,-335,677,1138,1056
TTM Cash Flow to Firm,611,661,786,847,890,761,415,1055,1450,895
TTM Free Cash Flow to Firm,695,747,932,1021,1109,1083,815,1476,1919,1519
