,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,23.89,26.91,31.20,28.86,24.11,37.29,0,44.66,47.75,34.17
Price/Earnings Average,20.97,24.22,27.24,29.40,26.03,47.75,-38.84,36.53,38.51,35.77
Price/Earnings High,23.99,27.26,31.66,33.43,30.06,55.70,-45.05,45.90,49.16,51.85
Price/Earnings Low,18.19,21.36,22.02,22.39,18.32,35.61,-27.49,24.06,26.51,25.66
Price/Book Value,2.38,2.57,3.29,3.25,2.93,2.26,3.85,5.27,7.14,4.33
Price/Book Value Average,2.09,2.31,2.87,3.31,3.16,2.89,3.55,4.31,5.76,4.54
Price/Book Value High,2.39,2.60,3.34,3.76,3.65,3.38,4.12,5.41,7.35,6.58
Price/Book Value Low,1.81,2.04,2.32,2.52,2.22,2.16,2.52,2.84,3.96,3.26
Price/Tangible Book Value,-7.53,-6.85,-11.71,-5.33,-6.19,-5.17,-5.96,-9.79,-7.66,-5.51
Price/Tangible Book Value Average,-6.61,-6.17,-10.23,-5.43,-6.68,-6.61,-5.50,-8.01,-6.17,-5.76
Price/Tangible Book Value High,-7.56,-6.94,-11.88,-6.18,-7.72,-7.71,-6.38,-10.06,-7.88,-8.36
Price/Tangible Book Value Low,-5.73,-5.44,-8.27,-4.14,-4.70,-4.93,-3.89,-5.28,-4.25,-4.14
Price/Sales,3.65,4.06,5.03,4.48,4.21,3.28,4.79,5.63,7.22,4.64
Price/Sales Average,3.20,3.65,4.39,4.57,4.55,4.20,4.42,4.60,5.82,4.86
Price/Sales High,3.66,4.11,5.10,5.20,5.25,4.89,5.12,5.78,7.43,7.05
Price/Sales Low,2.78,3.22,3.55,3.48,3.20,3.13,3.13,3.03,4.01,3.49
Price/Cash Flow,14.84,16.04,18.04,17.98,17.36,16.63,53.52,24.55,26.62,31.42
Price/Cash Flow Average,13.03,14.44,15.75,18.32,18.73,21.30,49.36,20.08,21.47,32.89
Price/Cash Flow High,14.90,16.25,18.31,20.83,21.64,24.84,57.25,25.23,27.41,47.68
Price/Cash Flow Low,11.30,12.74,12.74,13.95,13.19,15.88,34.94,13.23,14.78,23.60
Price/Free Cash Flow,13.21,14.34,15.35,14.95,13.85,11.34,23.76,17.17,19.98,17.35
Price/Free Cash Flow Average,11.59,12.91,13.40,15.23,14.95,14.52,21.91,14.04,16.11,18.16
Price/Free Cash Flow High,13.26,14.52,15.58,17.31,17.27,16.94,25.41,17.64,20.56,26.32
Price/Free Cash Flow Low,10.05,11.38,10.84,11.59,10.53,10.83,15.51,9.25,11.09,13.03
EV/Sales,4.21,4.58,5.45,5.36,4.94,4.00,5.66,6.30,8.26,5.73
EV/Sales Average,3.76,4.19,4.82,5.44,5.27,4.92,5.29,5.28,6.86,5.94
EV/Sales High,4.23,4.64,5.53,6.08,5.98,5.62,6.00,6.46,8.48,8.13
EV/Sales Low,3.33,3.76,3.98,4.34,3.92,3.86,4.00,3.70,5.05,4.57
EV/EBITDA,12.10,13.26,16.25,15.51,14.88,17.88,10454.05,24.18,25.00,18.05
EV/EBITDA Average,10.81,12.11,14.35,15.75,15.88,21.99,9764.25,20.24,20.76,18.74
EV/EBITDA High,12.15,13.41,16.48,17.58,18.01,25.12,11070.90,24.78,25.64,25.64
EV/EBITDA Low,9.58,10.88,11.85,12.57,11.83,17.22,7377.49,14.20,15.27,14.40
EV/EBIT,15.87,17.50,20.94,20.60,20.12,30.49,0,38.46,35.75,27.77
EV/EBIT Average,14.18,15.98,18.49,20.93,21.49,37.50,-55.31,32.19,29.70,28.83
EV/EBIT High,15.93,17.70,21.22,23.36,24.36,42.83,-62.72,39.41,36.67,39.44
EV/EBIT Low,12.57,14.36,15.26,16.69,16.00,29.36,-41.79,22.59,21.84,22.16
Last Price,69.35,81.56,112.77,118.23,117.92,92.86,138.92,191.17,291.54,194.36
High Price,69.64,82.63,114.46,136.97,147.02,138.69,148.59,196.47,300.11,294.93
Low Price,52.79,64.75,79.62,91.72,89.59,88.68,90.69,103.01,161.87,145.98
Enterprise Value,9700,11171,14527,16848,16595,13659,19863,26020,40684,29328
Enterprise Value Average,8665,10200,12831,17117,17718,16800,18552,21780,33794,30443
Enterprise Value High,9736,11298,14728,19106,20090,19186,21035,26666,41730,41648
Enterprise Value Low,7682,9163,10592,13654,13192,13155,14017,15282,24851,23401
