,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),10.28,10.01,10.92,11.55,12.73,6.12,-8.56,11.83,15.82,13.29
Return on Assets (%),7.77,7.97,9.35,8.75,8.45,4.17,-5.30,5.94,7.21,6.16
Return on Capital (%),7.71,7.81,8.76,8.77,8.84,5.02,0,7.49,8.93,7.69
Return on Invested Capital (%),10.55,11.04,13.00,12.46,11.67,6.58,0,7.66,10.91,8.54
Gross Margin (%),65.83,65.33,66.68,64.60,63.99,57.79,56.62,57.91,59.77,57.49
EBITDA Margin (%),34.79,34.58,33.56,34.55,33.18,22.39,0.05,26.07,33.06,31.72
Operating Margin (%),26.53,26.19,26.05,26.01,24.53,13.13,-9.56,16.39,23.11,20.62
Incremental Operating Margin (%),56.82,20.38,24.52,25.76,3.08,-754.71,0,163.25,57.94,-41.35
Pretax Margin (%),23.02,23.57,23.90,23.15,22.21,10.44,-12.34,16.60,19.28,18.15
Profit Margin (%),15.27,15.08,16.11,15.54,17.47,8.79,-11.37,12.60,15.11,13.59
Net Income to Common Margin (%),15.27,15.08,16.11,15.54,17.47,8.79,-11.37,12.60,15.11,13.59
Effective Tax Rate (%),35.61,34.87,31.70,32.01,19.90,14.03,0,23.20,21.14,24.69
Dvd Payout Ratio (%),30.52,31.84,31.28,31.43,30.79,60.07,-48.78,35.60,25.24,27.14
Sustainable Growth Rate (%),7.14,6.83,7.50,7.92,8.81,2.45,-12.73,7.62,11.82,9.68
