,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,17.04,17.11,14.47,22.52,24.02,15.43,12.18,12.98,12.96,12.99
Days Sales Outstanding,21.42,21.33,25.22,16.21,15.20,23.65,29.97,28.13,28.17,28.09
Inventory Turnover,6.43,7.88,5.73,6.38,6.16,6.30,6.23,6.45,6.57,5.76
Days Inventory Outstanding,56.76,46.32,63.75,57.25,59.21,57.97,58.60,56.60,55.54,63.41
Accounts Payable Turnover,7.14,8.76,6.13,4.96,4.04,3.99,4.14,4.05,3.87,4.02
Accounts Payable Turnover Days,51.11,41.65,59.58,73.57,90.24,91.39,88.24,90.02,94.26,90.86
Cash Conversion Cycle,27.07,26.01,29.39,-0.11,-15.83,-9.77,0.33,-5.29,-10.55,0.64
Inventory to Cash Days,-35.34,-24.99,-38.53,-41.05,-44.02,-34.32,-28.63,-28.47,-27.37,-35.31
Inventories,1616,1775,2618,2684,2815,2683,2721,2554,2729,3651
Raw Materials,453,481,563,542,560,510,511,482,779,1240
Work In Process,294,296,393,388,439,343,364,268,268,334
Finished Goods,869,998,1662,1754,1816,1814,1846,1804,1682,2077
Other Inventory,0,0,0,0,0,16,0,0,0,0
