,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.08,0.38,0.02,0.01,0.01,0.02,1.13,0.16,0.03,0.08
Current Ratio,0.83,1.04,0.93,0.85,0.80,0.85,1.97,1.00,0.75,0.81
Quick Ratio,0.68,0.93,0.85,0.77,0.73,0.75,1.87,0.89,0.65,0.71
CFO/Avg Current Liab,0.81,0.72,0.83,1.12,1.05,1.12,1.24,1.02,1.14,1.07
Common Equity/Total Assets,27.85,32.20,34.01,35.45,39.37,43.28,38.20,38.05,41.28,42.00
Long-Term Debt/Equity (%),158.28,141.70,162.62,167.16,144.85,152.87,187.84,177.88,178.18,212.27
Long-Term Debt/Capital (%),56.49,51.03,54.73,53.17,48.33,48.38,55.11,53.08,49.95,51.72
Long-Term Debt/Total Assets (%),42.03,38.97,42.74,42.63,40.09,42.36,47.87,45.18,43.64,46.45
Total Debt/Equity (%),170.38,160.21,167.34,175.00,157.08,159.75,190.92,185.27,188.11,218.30
Total Debt/Capital (%),60.81,57.70,56.31,55.66,52.41,50.56,56.01,55.29,52.74,53.19
Total Debt/Total Assets (%),45.24,44.06,43.98,44.63,43.48,44.26,48.65,47.06,46.07,47.77
CFO/Total Liabilities,14.79,15.02,16.60,19.05,20.14,21.80,18.74,15.55,19.74,18.51
CFO/CapEx,1.93,2.03,2.03,2.21,2.11,2.11,2.13,2.09,2.28,1.75
Altman's Z-Score,2.57,2.96,3.08,3.44,3.71,3.74,3.48,3.37,4.14,3.85
