,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,46,50,56,57,60,62,62,59,58,58
Diluted Weighted Avg Shares,47,48,56,56,56,67,64,60,59,59
Basic Weighted Avg Shares,46,47,52,55,56,61,62,59,58,58
Revenue per Share,143.24,205.67,270.62,322.02,355.05,309.67,270.56,329.20,478.81,553.18
EBITDA per Share,5.01,6.96,9.87,7.64,5.84,21.62,18.31,19.76,19.84,26.94
Operating Income per Share,2.97,4.10,7.44,4.33,2.66,19.54,16.88,18.27,17.59,23.89
"Basic EPS, GAAP",1.15,1.32,2.75,0.15,-9.14,11.59,11.85,11.41,11.36,13.70
Basic EPS from Cont Ops,0.97,1.33,2.75,0.15,-9.14,11.59,11.85,11.41,11.36,13.70
"Diluted EPS, GAAP",1.13,1.30,2.55,0.14,-9.14,10.55,11.48,11.24,11.25,13.54
Diluted EPS from Cont Ops,0.95,1.30,2.55,0.14,-9.14,10.55,11.48,11.24,11.25,13.54
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,4.13,22.56,21.63,12.24,14.36,-5.15,6.86,32.03,36.53,13.37
Free Cash Flow per Basic Share,2.00,20.11,19.10,9.04,12.82,-5.64,5.95,30.78,35.21,11.80
Cash & Equivalents per Share,35.73,51.45,73.75,80.30,95.17,72.69,70.94,101.67,131.72,129.40
Book Value per Share,12.06,12.38,13.54,13.44,4.97,16.32,28.73,31.37,41.36,48.21
Tangible Book Value per Share,12.28,13.06,16.36,14.82,18.03,23.50,28.84,19.48,23.76,27.14
