,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,1559,2655,3404,3093,4601,7047,8422,12261,18599,19153
- Cash & Cash Equivalents,936,1539,2329,2819,3186,2826,2452,4154,4438,4006
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,785,905,1609,1645,2169,1458,1486,2352,2392,2391
Enterprise Value,705,1002,883,161,1060,3998,5510,8584,13351,14039
Total Capital,1338,1521,2367,2411,2467,2470,3267,4212,4791,5187
Total Debt/Capital (%),58.66,59.53,67.98,68.23,87.92,59.03,45.49,55.84,49.93,46.10
Total Debt / EV,1.11,0.90,1.82,10.23,2.05,0.36,0.27,0.27,0.18,0.17
EV/Sales,0.11,0.10,0.06,0.01,0.05,0.21,0.33,0.44,0.48,0.44
EV/EBITDA,3.06,3.06,1.72,0.38,3.24,3.03,4.84,7.36,11.60,9.02
EV/EBIT,5.16,5.19,2.28,0.68,7.11,3.35,5.25,7.96,13.09,10.17
EV/Cash Flow to Firm,3.22,0.92,0.76,0.24,1.17,0,11.18,4.38,6.04,16.42
EV/Free Cash Flow to Firm,2.22,0.83,0.69,0.19,1.07,0,10.02,4.22,5.84,14.84
Diluted Market Cap,1597,2563,3404,3039,4294,7615,8721,12385,18792,19318
Diluted Enterprise Value,1446,1929,2684,1865,3277,6247,7755,10583,16746,17703
EV per Share,15.36,20.15,15.77,2.82,17.66,64.48,88.87,144.75,230.20,242.05
TTM Sales,6589,9667,14072,17711,19883,18890,16829,19423,27771,31974
TTM EBITDA,230,327,513,420,327,1319,1139,1166,1151,1557
TTM Operating Income,137,193,387,238,149,1192,1050,1078,1020,1381
TTM Cash Flow to Firm,219,1087,1155,679,903,-233,493,1961,2209,855
TTM Free Cash Flow to Firm,317,1201,1287,855,989,-203,550,2035,2286,946
