,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,29.53,40.33,22.11,373.04,0,9.81,11.46,18.13,28.22,24.10
Price/Earnings Average,29.68,32.14,23.84,382.39,-6.87,9.20,11.13,15.19,22.81,23.21
Price/Earnings High,35.55,41.22,29.95,466.61,-8.83,13.29,13.42,19.64,28.88,27.29
Price/Earnings Low,22.34,24.48,17.95,305.94,-4.65,6.13,8.89,9.02,17.59,18.23
Price/Book Value,2.82,4.31,4.49,4.04,15.44,6.96,4.73,6.59,7.75,6.85
Price/Book Value Average,2.83,3.44,4.84,4.14,12.64,6.53,4.59,5.52,6.27,6.60
Price/Book Value High,3.39,4.41,6.09,5.05,16.26,9.44,5.54,7.14,7.93,7.76
Price/Book Value Low,2.13,2.62,3.65,3.31,8.57,4.35,3.66,3.28,4.83,5.18
Price/Tangible Book Value,2.77,4.09,3.72,3.66,4.25,4.84,4.71,10.62,13.50,12.17
Price/Tangible Book Value Average,2.78,3.26,4.01,3.75,3.48,4.54,4.57,8.90,10.91,11.72
Price/Tangible Book Value High,3.33,4.18,5.04,4.58,4.48,6.56,5.51,11.50,13.81,13.78
Price/Tangible Book Value Low,2.09,2.48,3.02,3.00,2.36,3.02,3.65,5.28,8.41,9.20
Price/Sales,0.24,0.26,0.22,0.17,0.22,0.37,0.50,0.63,0.67,0.60
Price/Sales Average,0.24,0.21,0.24,0.17,0.18,0.34,0.49,0.53,0.54,0.57
Price/Sales High,0.29,0.27,0.30,0.21,0.23,0.50,0.59,0.68,0.69,0.68
Price/Sales Low,0.18,0.16,0.18,0.14,0.12,0.23,0.39,0.31,0.42,0.45
Price/Cash Flow,8.22,2.37,2.81,4.43,5.34,-22.08,19.79,6.45,8.78,24.69
Price/Cash Flow Average,8.27,1.89,3.03,4.55,4.37,-20.72,19.21,5.41,7.09,23.78
Price/Cash Flow High,9.90,2.42,3.81,5.55,5.62,-29.93,23.16,6.99,8.98,27.97
Price/Cash Flow Low,6.22,1.44,2.28,3.64,2.96,-13.81,15.34,3.21,5.47,18.68
Price/Free Cash Flow,5.54,2.18,2.71,3.58,4.82,-26.81,18.02,6.31,8.56,22.36
Price/Free Cash Flow Average,5.57,1.74,2.92,3.67,3.95,-25.16,17.49,5.29,6.92,21.53
Price/Free Cash Flow High,6.67,2.23,3.67,4.48,5.08,-36.35,21.09,6.83,8.76,25.32
Price/Free Cash Flow Low,4.19,1.32,2.20,2.94,2.68,-16.77,13.96,3.14,5.33,16.91
EV/Sales,0.11,0.10,0.06,0.01,0.05,0.21,0.33,0.44,0.48,0.44
EV/Sales Average,0.21,0.15,0.21,0.11,0.14,0.28,0.43,0.44,0.47,0.53
EV/Sales High,0.26,0.22,0.28,0.15,0.19,0.43,0.53,0.59,0.61,0.63
EV/Sales Low,0.16,0.10,0.15,0.08,0.08,0.16,0.33,0.22,0.34,0.40
EV/EBITDA,3.06,3.06,1.72,0.38,3.24,3.03,4.84,7.36,11.60,9.02
EV/EBITDA Average,6.14,4.53,5.75,4.75,8.41,3.98,6.33,7.27,11.28,10.81
EV/EBITDA High,7.49,6.35,7.59,6.42,11.70,6.20,7.81,9.85,14.76,12.89
EV/EBITDA Low,4.46,2.99,3.99,3.24,4.70,2.30,4.88,3.69,8.29,8.27
EV/EBIT,5.16,5.19,2.28,0.68,7.11,3.35,5.25,7.96,13.09,10.17
EV/EBIT Average,10.37,7.68,7.63,8.39,18.46,4.40,6.87,7.86,12.73,12.19
EV/EBIT High,12.63,10.78,10.06,11.32,25.69,6.87,8.47,10.65,16.65,14.54
EV/EBIT Low,7.53,5.07,5.28,5.72,10.31,2.55,5.30,3.99,9.36,9.32
Last Price,33.98,53.39,60.79,54.26,76.68,113.66,135.84,206.76,320.68,330.22
High Price,40.90,54.57,82.37,67.87,80.74,154.06,159.00,224.00,328.11,374.00
Low Price,25.70,32.41,49.37,44.50,42.56,71.07,105.28,102.85,199.81,249.78
Enterprise Value,705,1002,883,161,1060,3998,5510,8584,13351,14039
Enterprise Value Average,1416,1482,2952,1996,2750,5245,7209,8474,12985,16830
Enterprise Value High,1725,2080,3893,2695,3827,8184,8892,11481,16984,20077
Enterprise Value Low,1028,978,2045,1363,1537,3038,5561,4297,9543,12872
