,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,29.37,21.59,23.58,22.55,21.55,17.16,12.30,12.62,14.43,14.28
Days Sales Outstanding,12.43,16.90,15.48,16.19,16.93,21.26,29.67,28.92,25.29,25.57
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,22.67,30.68,41.33,42.97,48.14,43.03,34.07,30.56,33.03,32.41
Accounts Payable Turnover Days,16.10,11.90,8.83,8.49,7.58,8.48,10.71,11.94,11.05,11.26
Cash Conversion Cycle,-3.67,5.01,6.65,7.69,9.35,12.78,18.96,16.98,14.24,14.30
Inventory to Cash Days,12.43,16.90,15.48,16.19,16.93,21.26,29.67,28.92,25.29,25.57
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
