,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,23.56,27.38,57.24,0,1058.63,237.74,0,72.88,29.40,39.55
Price/Earnings Average,20.00,26.52,67.92,-75.38,988.02,178.85,-363.31,66.64,30.76,42.61
Price/Earnings High,24.17,30.26,79.02,-94.17,1132.74,240.43,-460.61,86.44,37.66,50.91
Price/Earnings Low,15.65,20.36,57.24,-56.94,810.71,124.79,-266.02,38.85,19.44,36.14
Price/Book Value,-4.15,-6.48,-5.86,-7.69,-9.99,-20.94,-40.70,-156.50,33.81,17.03
Price/Book Value Average,-3.52,-6.28,-6.95,-6.28,-9.32,-15.76,-51.18,-143.11,35.37,18.35
Price/Book Value High,-4.26,-7.16,-8.08,-7.84,-10.69,-21.18,-64.89,-185.61,43.31,21.92
Price/Book Value Low,-2.76,-4.82,-5.86,-4.74,-7.65,-10.99,-37.48,-83.43,22.36,15.56
Price/Tangible Book Value,-29.01,-8.49,-7.25,-7.91,-11.69,-24.66,-37.56,-22.50,-26.41,-28.19
Price/Tangible Book Value Average,-24.63,-8.22,-8.61,-6.46,-10.91,-18.55,-47.24,-20.57,-27.63,-30.37
Price/Tangible Book Value High,-29.76,-9.38,-10.01,-8.07,-12.51,-24.94,-59.89,-26.68,-33.83,-36.28
Price/Tangible Book Value Low,-19.27,-6.31,-7.25,-4.88,-8.95,-12.94,-34.59,-11.99,-17.46,-25.76
Price/Sales,2.62,3.23,2.83,4.41,5.67,9.95,6.32,6.53,7.76,6.41
Price/Sales Average,2.22,3.13,3.36,3.60,5.30,7.49,7.95,5.97,8.12,6.90
Price/Sales High,2.69,3.57,3.91,4.50,6.07,10.07,10.07,7.75,9.94,8.24
Price/Sales Low,1.74,2.40,2.83,2.72,4.35,5.22,5.82,3.48,5.13,5.85
Price/Cash Flow,15.07,14.40,19.76,27.46,49.07,49.87,27.82,40.74,38.02,28.45
Price/Cash Flow Average,12.80,13.95,23.45,22.42,45.80,37.52,34.99,37.25,39.77,30.65
Price/Cash Flow High,15.46,15.92,27.27,28.00,52.51,50.44,44.36,48.32,48.70,36.61
Price/Cash Flow Low,10.01,10.71,19.76,16.93,37.58,26.18,25.62,21.72,25.14,25.99
Price/Free Cash Flow,13.53,13.30,17.07,24.02,41.27,43.74,22.70,36.12,36.04,27.09
Price/Free Cash Flow Average,11.49,12.88,20.25,19.61,38.52,32.91,28.54,33.03,37.71,29.18
Price/Free Cash Flow High,13.88,14.70,23.56,24.50,44.16,44.24,36.18,42.84,46.18,34.86
Price/Free Cash Flow Low,8.99,9.89,17.07,14.81,31.61,22.96,20.90,19.26,23.84,24.75
EV/Sales,2.62,3.35,3.16,4.80,5.90,10.38,6.46,7.19,8.53,7.09
EV/Sales Average,2.23,3.25,3.68,4.03,5.58,7.90,8.07,6.64,8.89,7.58
EV/Sales High,2.69,3.68,4.23,4.93,6.34,10.51,10.15,8.42,10.71,8.93
EV/Sales Low,1.75,2.56,3.16,3.15,4.64,5.60,6.00,4.14,5.89,6.53
EV/EBITDA,13.24,15.05,21.56,43.52,50.69,78.38,42.27,28.86,30.48,22.63
EV/EBITDA Average,11.26,14.61,25.13,36.55,47.87,59.66,52.80,26.69,31.77,24.21
EV/EBITDA High,13.57,16.51,28.84,44.71,54.42,79.40,66.38,33.84,38.30,28.51
EV/EBITDA Low,8.83,11.48,21.56,28.54,39.85,42.33,39.22,16.64,21.06,20.86
EV/EBIT,18.88,20.22,39.85,139.47,140.73,167.35,71.08,43.02,40.24,28.34
EV/EBIT Average,16.05,19.63,46.45,117.14,132.89,127.38,88.80,39.78,41.93,30.32
EV/EBIT High,19.36,22.18,53.30,143.28,151.06,169.52,111.64,50.44,50.56,35.70
EV/EBIT Low,12.60,15.42,39.85,91.48,110.63,90.38,65.95,24.81,27.80,26.12
Last Price,28.35,36.56,30.97,43.88,56.28,106.19,67.39,82.35,120.00,105.67
High Price,29.08,40.40,42.75,44.75,60.22,107.39,107.44,97.67,153.73,136.00
Low Price,18.83,27.18,30.97,27.06,43.10,55.74,62.05,43.90,79.36,96.55
Enterprise Value,3389,4549,3967,5475,6873,12886,8115,10480,15409,13703
Enterprise Value Average,2882,4416,4625,4599,6490,9808,10137,9690,16059,14662
Enterprise Value High,3476,4990,5307,5625,7378,13053,12744,12287,19361,17266
Enterprise Value Low,2262,3470,3967,3591,5403,6960,7529,6043,10648,12632
