,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,5673,5619,5868,7293,10823,12382,14239,15769,17732,20639
+ Depreciation & Amortization,1375,1478,1693,2055,2245,2428,2720,2891,3103,3400
+ Non-Cash Items,249,-51,98,484,-151,609,821,619,-14,-79
+ Stock-Based Compensation,331,364,406,485,597,638,697,679,800,925
+ Deferred Income Taxes,-82,-415,-308,-1,-748,-29,124,-60,-814,-1004
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,0,0,0,0,0,0,0,0,0,0
+ Chg in Non-Cash Work Cap,-306,1005,2081,-37,679,294,683,2895,1522,2246
+ (Inc) Dec in Accts Receiv,-317,-911,-591,-1357,-1062,-1351,162,-688,-1000,-2523
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,968,2126,3228,3343,2214,2357,1954,5500,3863,6017
+ Inc (Dec) in Other,-957,-210,-556,-2023,-473,-712,-1433,-1917,-1341,-1248
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,6991,8051,9740,9795,13596,15713,18463,22174,22343,26206
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,146,78,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,146,78,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-1161,-1447,-1556,-1705,-2023,-2063,-2071,-2051,-2454,-2802
+ Acq of Fixed Prod Assets,-1161,-1447,-1556,-1705,-2023,-2063,-2071,-2051,-2454,-2802
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,8954,-9129,8877,5693,5950,5812,13123,10905,13453,5151
+ Dec in LT Investment,10565,799,9408,11620,10269,9911,15627,13741,15296,11988
+ Inc in LT Investment,-1611,-9928,-531,-5927,-4319,-4099,-2504,-2836,-1843,-6837
+ Net Cash From Acq & Div,-317,-1923,-16164,-1760,-2131,-5997,-8343,-7139,-4821,-21458
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-317,-1923,-16164,-1760,-2131,-5997,-8343,-7139,-4821,-21458
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-10711,9887,-9552,-11583,-10395,-10137,-15408,-14247,-16550,-9367
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-3089,-2534,-18395,-9355,-8599,-12385,-12699,-12532,-10372,-28476
+ Dividends Paid,-1056,-1362,-1786,-2261,-2773,-3320,-3932,-4584,-5280,-5991
+ Net Cash From Debt,152,391,14607,990,-2615,1333,3994,1714,3783,11804
+ Cash From Debt,2235,1997,15648,3968,5291,4134,5744,4864,6933,14819
+ Repayments of Debt,-2083,-1606,-1041,-2978,-7906,-2801,-1750,-3150,-3150,-3015
+ Cash (Repurchase) of Equity,-2572,-3546,-798,-851,-812,-3662,-4463,-2810,-3645,-5747
+ Increase in Capital Stock,598,462,402,429,688,838,1037,1440,1355,1253
+ Decrease in Capital Stock,-3170,-4008,-1200,-1280,-1500,-4500,-5500,-4250,-5000,-7000
+ Other Financing Activities,-1470,-776,216,1111,2759,1284,-1224,2090,-2313,4160
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-4946,-5293,12239,-1011,-3441,-4365,-5625,-3590,-7455,4226
Effect of Foreign Exchange Rates,-86,-5,-156,78,-5,-78,-20,-116,-62,34
Net Changes in Cash,-1044,224,3584,-571,1556,-1037,139,6052,4516,1956
EBITDA,10253,10973,12004,14507,16431,18396,20519,23794,24749,29805
EBITDA Margin (%),8.42,8.46,7.68,7.88,8.21,8.18,8.54,9.31,8.68,9.25
Net Cash Paid for Acquisitions,317,1923,16164,1760,2131,5997,8343,7139,4821,21458
Free Cash Flow,5830,6604,8184,8090,11573,13650,16392,20123,19889,23404
Free Cash Flow to Firm,6281,6964,8637,8727,12488,14737,17741,21387,21208,25043
Free Cash Flow to Equity,6128,7073,22791,9080,8958,14983,20386,21837,23672,35208
Free Cash Flow per Basic Share,5.80,6.79,8.59,8.50,12.01,14.17,17.24,21.20,21.09,24.98
Price/Free Cash Flow,9.38,10.68,10.18,13.47,13.90,13.62,13.82,13.69,19.45,17.36
Cash Flow to Net Income,1.24,1.43,1.68,1.35,1.29,1.31,1.33,1.44,1.29,1.30
