,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,21.22,26.43,25.79,27.42,157.05,31.24,26.49,30.18,25.96,28.85
Price/Earnings Average,20.48,25.24,24.41,28.80,151.81,30.05,24.36,27.68,23.88,27.98
Price/Earnings High,22.43,27.81,26.00,31.17,162.53,33.65,26.81,33.34,26.16,30.48
Price/Earnings Low,18.86,22.80,21.64,26.38,137.68,27.44,21.29,20.11,21.25,24.50
Price/Book Value,2.85,2.86,2.82,2.64,3.14,3.10,3.50,3.43,3.59,3.78
Price/Book Value Average,2.75,2.74,2.67,2.78,3.04,2.98,3.22,3.14,3.30,3.67
Price/Book Value High,3.01,3.01,2.84,3.00,3.25,3.34,3.54,3.79,3.62,4.00
Price/Book Value Low,2.53,2.47,2.37,2.54,2.75,2.72,2.81,2.28,2.94,3.21
Price/Tangible Book Value,31.03,44.57,115.44,84.98,83.47,-79.66,-41.74,-32.23,-26.07,-35.27
Price/Tangible Book Value Average,29.95,42.56,109.25,89.25,80.68,-76.62,-38.37,-29.56,-23.98,-34.20
Price/Tangible Book Value High,32.80,46.90,116.34,96.60,86.38,-85.80,-42.23,-35.60,-26.27,-37.26
Price/Tangible Book Value Low,27.58,38.45,96.87,81.74,73.17,-69.95,-33.54,-21.48,-21.34,-29.95
Price/Sales,3.89,4.08,4.28,4.28,5.54,5.86,6.34,7.08,6.56,6.40
Price/Sales Average,3.75,3.89,4.05,4.49,5.35,5.64,5.83,6.50,6.04,6.21
Price/Sales High,4.11,4.29,4.31,4.86,5.73,6.31,6.42,7.82,6.61,6.76
Price/Sales Low,3.46,3.52,3.59,4.11,4.85,5.15,5.10,4.72,5.37,5.44
Price/Cash Flow,17.28,17.67,18.01,20.35,27.58,26.36,22.57,23.75,20.09,24.99
Price/Cash Flow Average,16.68,16.88,17.05,21.37,26.66,25.35,20.75,21.79,18.48,24.23
Price/Cash Flow High,18.27,18.60,18.15,23.13,28.54,28.39,22.84,26.24,20.24,26.40
Price/Cash Flow Low,15.36,15.25,15.11,19.57,24.18,23.15,18.14,15.82,16.44,21.22
Price/Free Cash Flow,14.15,14.61,14.67,16.37,22.59,22.12,19.04,21.35,18.23,22.13
Price/Free Cash Flow Average,13.66,13.96,13.89,17.20,21.84,21.27,17.50,19.59,16.77,21.46
Price/Free Cash Flow High,14.96,15.38,14.79,18.61,23.38,23.82,19.26,23.59,18.37,23.38
Price/Free Cash Flow Low,12.58,12.61,12.31,15.75,19.81,19.42,15.30,14.23,14.92,18.80
EV/Sales,4.22,4.50,4.80,4.81,6.33,6.75,7.25,8.12,7.40,7.08
EV/Sales Average,4.30,4.59,4.86,5.35,6.56,6.73,6.87,7.66,6.95,6.94
EV/Sales High,4.66,4.99,5.12,5.72,6.94,7.41,7.45,8.99,7.53,7.49
EV/Sales Low,4.01,4.22,4.40,4.98,6.07,6.24,6.13,5.88,6.29,6.17
EV/EBITDA,16.22,17.72,19.89,19.35,25.60,22.62,23.60,25.45,24.34,25.03
EV/EBITDA Average,16.51,18.09,20.13,21.51,26.53,22.56,22.35,24.00,22.85,24.51
EV/EBITDA High,17.87,19.64,21.21,22.99,28.06,24.83,24.26,28.17,24.75,26.48
EV/EBITDA Low,15.38,16.61,18.24,20.01,24.53,20.92,19.96,18.42,20.66,21.79
EV/EBIT,19.35,21.32,24.38,23.35,29.91,25.31,26.80,29.80,27.77,27.92
EV/EBIT Average,19.70,21.77,24.67,25.97,30.99,25.24,25.37,28.10,26.07,27.34
EV/EBIT High,21.32,23.64,25.99,27.75,32.77,27.78,27.54,32.97,28.24,29.53
EV/EBIT Low,18.35,19.99,22.35,24.15,28.65,23.40,22.66,21.57,23.58,24.31
Last Price,41.09,42.76,43.57,41.46,45.88,47.20,55.27,54.44,58.78,63.61
High Price,43.43,45.00,43.91,47.13,47.48,50.84,55.92,60.13,59.23,67.20
Low Price,36.52,36.89,36.56,39.88,40.22,41.45,44.42,36.27,48.11,54.02
Enterprise Value,197956,207001,212823,201446,224318,231632,270268,268072,286228,304543
Enterprise Value Average,201506,211317,215316,224033,232462,230996,255875,252793,268771,298301
Enterprise Value High,218111,229498,226884,239405,245801,254206,277745,296670,291115,322193
Enterprise Value Low,187693,194090,195102,208317,214881,214128,228523,194021,243020,265150
