,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.73,0.67,0.74,0.84,0.76,0.56,0.41,0.75,0.63,0.59
Current Ratio,1.13,1.02,1.24,1.28,1.34,0.87,0.76,1.32,1.13,1.15
Quick Ratio,0.90,0.81,0.89,0.98,0.90,0.69,0.56,0.96,0.81,0.77
CFO/Avg Current Liab,0.38,0.35,0.36,0.33,0.26,0.27,0.38,0.47,0.73,0.56
Common Equity/Total Assets,70.42,70.82,74.20,77.07,70.75,78.10,78.22,78.26,75.09,78.46
Long-Term Debt/Equity (%),57.28,62.38,109.89,127.84,164.31,133.15,130.42,188.52,153.32,140.85
Long-Term Debt/Capital (%),19.01,17.79,25.48,26.24,27.90,22.80,24.47,35.48,33.01,32.01
Long-Term Debt/Total Assets (%),21.27,20.72,31.46,34.01,35.48,30.49,31.85,45.96,40.40,39.21
Total Debt/Equity (%),110.88,136.60,171.23,196.85,251.28,232.00,202.69,201.06,172.01,151.59
Total Debt/Capital (%),36.80,38.96,39.71,40.40,42.66,39.73,38.03,37.84,37.03,34.45
Total Debt/Total Assets (%),41.17,45.36,49.02,52.38,54.25,53.13,49.51,49.02,45.32,42.20
CFO/Total Liabilities,18.62,17.27,16.39,13.73,10.31,11.89,16.04,14.91,18.17,16.46
CFO/CapEx,4.13,4.41,4.12,3.89,4.24,4.93,5.10,8.36,9.24,7.42
Altman's Z-Score,4.66,4.37,4.37,4.25,3.89,4.29,4.77,4.88,5.08,5.54
