,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,4402,4366,4324,4288,4259,4268,4280,4302,4325,4328
Diluted Weighted Avg Shares,4509,4450,4405,4367,4324,4299,4314,4323,4340,4350
Basic Weighted Avg Shares,4434,4387,4352,4317,4272,4259,4276,4295,4315,4328
Revenue per Share,10.57,10.49,10.18,9.70,8.29,8.05,8.72,7.69,8.96,9.94
EBITDA per Share,2.75,2.66,2.46,2.41,2.05,2.40,2.68,2.45,2.73,2.81
Operating Income per Share,2.31,2.21,2.01,2.00,1.76,2.15,2.36,2.09,2.39,2.52
"Basic EPS, GAAP",1.94,1.62,1.69,1.51,0.29,1.51,2.09,1.80,2.26,2.20
Basic EPS from Cont Ops,1.95,1.62,1.69,1.52,0.28,1.52,2.10,1.81,2.27,2.21
"Diluted EPS, GAAP",1.90,1.60,1.67,1.49,0.29,1.50,2.07,1.79,2.25,2.19
Diluted EPS from Cont Ops,1.91,1.60,1.67,1.50,0.27,1.51,2.08,1.80,2.26,2.20
Dividend per Share,1.12,1.22,1.32,1.40,1.48,1.56,1.60,1.64,1.68,1.76
Cash Flow per Share,2.38,2.42,2.42,2.04,1.66,1.79,2.45,2.29,2.93,2.55
Free Cash Flow per Basic Share,1.80,1.87,1.83,1.51,1.27,1.43,1.97,2.02,2.61,2.20
Cash & Equivalents per Share,4.60,4.96,4.60,5.18,4.85,3.78,2.61,2.54,2.92,2.69
Book Value per Share,14.41,14.93,15.44,15.69,14.60,15.23,15.79,15.88,16.38,16.82
Tangible Book Value per Share,1.32,0.96,0.38,0.49,0.55,-0.59,-1.32,-1.69,-2.25,-1.80
