,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,9.73,9.85,10.54,10.74,9.41,9.33,9.74,9.28,11.62,12.29
Days Sales Outstanding,37.52,37.05,34.64,33.99,38.77,39.12,37.49,39.33,31.42,29.70
Inventory Turnover,5.63,5.61,5.83,5.90,4.97,4.56,4.53,4.04,4.60,4.71
Days Inventory Outstanding,64.80,65.06,62.66,61.82,73.38,79.97,80.52,90.28,79.38,77.53
Accounts Payable Turnover,2.02,1.88,2.87,2.64,1.45,2.35,2.13,1.19,1.20,1.24
Accounts Payable Turnover Days,180.75,193.82,127.01,138.07,251.47,155.21,171.55,307.69,303.25,294.50
Cash Conversion Cycle,-78.43,-91.71,-29.72,-42.27,-139.32,-36.12,-53.53,-178.08,-192.44,-187.26
Inventory to Cash Days,-27.29,-28.00,-28.02,-27.83,-34.61,-40.85,-43.03,-50.95,-47.96,-47.83
Inventories,3277,3100,2902,2675,2655,3071,3379,3266,3414,4233
Raw Materials,1692,1615,1564,1565,1729,2025,2180,2106,2133,2627
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,1240,1134,1032,844,693,773,851,791,982,1247
Other Inventory,345,351,306,266,233,273,348,369,299,359
