,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,5962,6337,6179,6224,6656,6453,7320,4634,5255,5826
+ Sales & Services Revenue,5962,6337,6179,6224,6656,6453,7320,4634,5255,5826
- Cost of Revenue,3098,3288,3184,3192,3358,3131,3640,2026,2248,2462
+ Cost of Goods & Services,3098,3288,3184,3192,3358,3131,3640,2026,2248,2462
Gross Profit,2864,3049,2995,3033,3299,3321,3680,2609,3007,3363
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1721,1804,1726,1787,1944,2143,2676,2069,2194,2358
"+ Selling, General & Admin",1343,1416,1348,1402,1538,1729,2220,1748,1840,1957
+ Research & Development,378,388,378,385,406,414,457,321,355,402
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),1143,1245,1270,1246,1355,1178,1004,539,813,1005
- Non-Operating (Income) Loss,0,-34,0,49,71,100,130,-968,135,132
"+ Interest Expense, Net",0,0,0,49,86,97,-143,149,103,98
+ Interest Expense,0,0,0,49,86,97,-143,149,103,98
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,0,-34,0,0,-15,3,272,-1117,32,34
Pretax Income,1143,1279,1270,1197,1284,1078,875,1508,678,874
- Income Tax Expense (Benefit),312,396,406,325,240,160,149,56,63,118
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,831,883,864,872,1045,918,725,1452,614,755
- Net Extraordinary Losses (Gains),0,0,0,0,0,-1995,-13,-161,6,0
+ Discontinued Operations,0,0,0,132,160,1996,14,161,-6,0
+ Extraord. & Accounting Changes,0,0,0,-132,-160,-3991,-27,-322,12,0
Income (Loss) Incl. MI,831,883,864,872,1045,2914,739,1613,608,755
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",831,883,864,872,1045,2914,739,1613,608,755
- Preferred Dividends,0,0,0,0,0,35,69,69,35,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",831,883,864,872,1045,2879,670,1544,574,755
Basic Weighted Avg Shares,345,345,345,346,348,346,336,337,349,356
"Basic EPS, GAAP",2.41,2.56,2.50,2.52,3.01,8.33,1.99,4.58,1.64,2.12
Basic EPS from Cont Ops,2.41,2.56,2.50,2.52,3.01,2.66,2.16,4.30,1.76,2.12
Diluted Weighted Avg Shares,345,345,345,347,353,351,340,359,352,361
"Diluted EPS, GAAP",2.41,2.56,2.50,2.51,2.96,8.21,1.97,4.30,1.63,2.09
Diluted EPS from Cont Ops,2.41,2.56,2.50,2.51,2.96,2.62,2.13,4.05,1.74,2.09
EBITDA,1303,1423,1447,1422,1529,1439,1430,923,1208,1471
EBITDA Margin (%),21.85,22.46,23.41,22.85,22.97,22.30,19.54,19.92,22.99,25.25
EBITA,1143,1245,1270,1246,1355,1178,1004,539,813,1005
EBIT,1143,1245,1270,1246,1355,1178,1004,539,813,1005
Gross Margin (%),48.04,48.12,48.48,48.73,49.56,51.47,50.28,56.29,57.23,57.73
Operating Margin (%),19.18,19.65,20.55,20.02,20.36,18.26,13.72,11.64,15.47,17.26
Profit Margin (%),13.94,13.94,13.98,14.01,15.69,45.16,10.09,34.81,11.58,12.96
Sales per Employee,0,0,280855,282923,256000,268863,292800,272612,291928,323650
Dividend per Share,0,0,0,8.82,0.28,0.38,0.48,0.48,0.38,0.28
Depreciation Expense,160,178,177,176,174,261,426,384,396,466
