,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.44,3.86,3.62,3.40,4.62,2.17,0.69,0.91,0.66,0.59
Current Ratio,3.44,4.95,4.44,4.11,5.49,2.79,1.44,1.81,1.59,1.41
Quick Ratio,2.78,4.22,3.97,3.68,4.98,2.44,1.01,1.30,1.06,0.95
CFO/Avg Current Liab,0.78,1.14,1.16,1.04,1.11,1.00,0.70,0.86,0.78,0.70
Common Equity/Total Assets,33.66,37.37,39.91,39.09,32.42,19.98,17.09,16.51,12.26,5.98
Long-Term Debt/Equity (%),134.06,117.21,104.35,101.06,135.45,236.08,278.61,349.61,495.85,1020.32
Long-Term Debt/Capital (%),54.47,53.48,48.75,46.49,55.81,62.52,67.20,75.83,81.42,87.20
Long-Term Debt/Total Assets (%),44.80,43.78,40.94,38.90,42.76,44.43,45.14,52.26,54.32,57.36
Total Debt/Equity (%),145.40,119.15,112.37,115.80,140.02,271.43,309.14,350.58,497.15,1063.78
Total Debt/Capital (%),59.08,54.36,52.49,53.27,57.69,71.89,74.56,76.04,81.63,90.91
Total Debt/Total Assets (%),48.59,44.51,44.09,44.57,44.20,51.09,50.08,52.40,54.46,59.80
CFO/Total Liabilities,14.29,19.79,20.87,21.68,20.43,20.95,18.29,19.61,17.00,15.82
CFO/CapEx,9.08,8.53,13.99,12.37,16.83,15.31,14.81,17.26,10.52,10.39
Altman's Z-Score,2.52,3.31,3.53,3.19,3.10,2.72,2.96,2.64,2.37,2.13
