,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,306,338,353,384,376,513,561,603,769,873
+ Depreciation & Amortization,59,63,64,69,76,85,89,99,108,113
+ Non-Cash Items,20,23,9,8,83,2,14,4,27,46
+ Stock-Based Compensation,13,14,14,15,17,18,18,19,20,20
+ Deferred Income Taxes,9,13,7,2,69,6,-5,-13,1,27
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-1,-3,-13,-9,-3,-21,0,-2,7,0
+ Chg in Non-Cash Work Cap,-40,-5,1,-18,-18,-35,-60,20,4,-173
+ (Inc) Dec in Accts Receiv,-29,7,2,-52,-39,-20,-31,-4,-66,-83
+ (Inc) Dec in Inventories,-8,-9,-19,-12,-14,-21,-5,-4,-119,-43
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-4,-8,24,46,40,6,-24,33,195,-30
+ Inc (Dec) in Other,2,4,-5,0,-6,1,0,-5,-5,-16
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,346,419,427,443,516,565,603,725,909,859
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,1,1,0,12,8,1,3,4,0
+ Disp of Fixed Prod Assets,0,1,1,0,12,8,1,3,4,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-82,-89,-83,-124,-127,-143,-97,-92,-108,-121
+ Acq of Fixed Prod Assets,-82,-89,-83,-124,-127,-143,-97,-92,-108,-121
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-3,-6,-14,-111,-108,-6,-2,-6,-221,-38
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-3,-6,-14,-111,-108,-6,-2,-6,-221,-38
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,0,0,-5,3,7,1,-1,-5,11,19
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-85,-94,-101,-231,-217,-139,-99,-100,-314,-139
+ Dividends Paid,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Debt,25,43,147,312,59,64,258,5,392,2667
+ Cash From Debt,556,629,742,906,1244,941,1435,1489,2428,4615
+ Repayments of Debt,-531,-586,-594,-594,-1185,-876,-1177,-1484,-2036,-1947
+ Cash (Repurchase) of Equity,-295,-414,-495,-500,-400,-475,-775,-775,-1000,-1100
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-295,-414,-495,-500,-400,-475,-775,-775,-1000,-1100
+ Other Financing Activities,19,23,41,42,21,23,39,26,17,-2283
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-251,-348,-307,-146,-320,-388,-477,-744,-591,-716
Effect of Foreign Exchange Rates,0,-3,-5,-6,11,-9,3,6,0,-6
Net Changes in Cash,10,-24,19,66,-21,38,27,-120,4,4
EBITDA,508,540,565,616,690,768,817,883,1103,1239
EBITDA Margin (%),21.34,21.74,23.59,24.55,25.32,26.15,27.16,28.61,29.66,31.62
Net Cash Paid for Acquisitions,3,6,14,111,108,6,2,6,221,38
Free Cash Flow,264,330,344,319,389,422,506,632,801,738
Free Cash Flow to Firm,281,348,365,340,410,449,537,663,836,783
Free Cash Flow to Equity,289,373,493,631,460,495,766,640,1197,3405
Free Cash Flow per Basic Share,8.80,11.41,12.44,12.03,15.12,16.75,20.60,26.47,34.64,32.80
Price/Free Cash Flow,17.35,17.77,19.10,19.95,25.40,20.31,28.22,33.58,39.29,33.50
Cash Flow to Net Income,1.13,1.24,1.21,1.15,1.37,1.10,1.08,1.20,1.18,0.98
