,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,266,282,383,425,538,797,879,901,1237,1726
+ Depreciation & Amortization,13,18,22,22,23,20,21,22,19,17
+ Non-Cash Items,-31,65,-87,-6,117,-13,48,88,153,139
+ Stock-Based Compensation,34,63,54,44,45,76,79,51,58,83
+ Deferred Income Taxes,-17,-4,2,-10,61,1,-4,-18,0,-11
+ Asset Impairment Charge,-5,0,-11,-4,1,12,-1,28,-21,28
+ Other Non-Cash Adj,-43,7,-132,-36,9,-101,-26,27,116,39
+ Chg in Non-Cash Work Cap,21,-180,-114,-57,-108,-81,-81,-86,-167,-12
+ (Inc) Dec in Accts Receiv,0,-1,-2,-9,-1,-1,3,-2,2,-27
+ (Inc) Dec in Inventories,-53,-128,-135,-85,-154,-7,-94,-362,-238,159
+ (Inc) Dec in Prepaid Assets,-40,-58,-38,-32,8,-31,-17,1,-87,-26
+ Inc (Dec) in Accts Payable,114,0,55,59,11,-31,34,169,-20,-14
+ Inc (Dec) in Other,0,6,4,11,28,-12,-6,109,177,-104
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,270,185,203,384,569,723,867,925,1242,1870
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,1,1,1,1,1,1,2,1,1,1
+ Disp of Fixed Prod Assets,1,1,1,1,1,1,2,1,1,1
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-19,-32,-18,-22,-20,-20,-23,-16,-18,-18
+ Acq of Fixed Prod Assets,-19,-32,-18,-22,-20,-20,-23,-16,-18,-18
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-23,0,-2,-1,-4,0,-1,0,-1,-10
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-23,0,-2,-1,-4,0,-1,0,-1,-10
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,7,12,18,13,7,11,8,12,0,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-34,-19,-1,-9,-16,-8,-13,-4,-18,-27
+ Dividends Paid,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Debt,-2,-3,0,0,0,0,0,923,-1,-601
+ Cash From Debt,3,0,0,0,0,0,0,924,0,0
+ Repayments of Debt,-5,-3,0,0,0,0,0,-1,-1,-601
+ Cash (Repurchase) of Equity,-554,-568,-431,-455,-422,-846,-698,-371,-1538,-1500
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-554,-568,-431,-455,-422,-846,-698,-371,-1538,-1500
+ Other Financing Activities,33,85,109,52,141,174,274,176,142,197
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-523,-486,-322,-404,-282,-672,-425,728,-1397,-1905
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,-287,-321,-120,-29,271,43,429,1649,-173,-62
EBITDA,454,494,647,704,892,1002,1069,1138,1659,2305
EBITDA Margin (%),10.76,11.09,12.53,12.08,14.12,13.97,14.45,15.08,18.52,21.87
Net Cash Paid for Acquisitions,23,0,2,1,4,0,1,0,1,10
Free Cash Flow,251,153,185,362,549,703,844,909,1225,1852
Free Cash Flow to Firm,265,167,200,376,564,724,866,943,1266,1882
Free Cash Flow to Equity,250,150,186,363,549,705,845,1833,1224,1251
Free Cash Flow per Basic Share,53.03,35.74,46.03,94.12,146.97,193.74,231.76,246.25,341.95,563.50
Price/Free Cash Flow,17.36,26.19,31.66,16.84,25.25,13.33,17.08,17.17,18.08,8.57
Cash Flow to Net Income,1.01,0.66,0.53,0.90,1.06,0.91,0.99,1.03,1.00,1.08
