,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,14603,12195,7763,8921,12174,12593,10164,8542,16540,22387
+ Sales & Services Revenue,14603,12195,7763,8921,12174,12593,10164,8542,16540,22387
- Cost of Revenue,12697,10383,5996,6888,9944,9851,7265,5689,12878,18536
+ Cost of Goods & Services,12697,10383,5996,6888,9944,9851,7265,5689,12878,18536
Gross Profit,1905,1812,1768,2033,2230,2742,2900,2853,3662,3851
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,990,675,693,757,834,907,983,886,1067,1043
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,990,675,693,757,834,907,983,886,1067,1043
Operating Income (Loss),915,1137,1074,1276,1396,1835,1917,1967,2595,2807
- Non-Operating (Income) Loss,175,317,552,318,355,317,266,1165,611,558
"+ Interest Expense, Net",334,356,417,470,486,470,492,713,733,676
+ Interest Expense,334,356,417,470,486,470,492,713,733,676
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-160,-39,136,-152,-131,-153,-226,452,-122,-118
Pretax Income,740,820,522,958,1041,1518,1651,802,1984,2250
- Income Tax Expense (Benefit),163,151,137,212,447,363,372,190,484,527
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,577,669,385,746,594,1155,1279,613,1500,1722
- Net Extraordinary Losses (Gains),621,704,275,785,411,7,0,0,0,0
+ Discontinued Operations,-12,-6,-6,-2,0,0,0,0,0,0
+ Extraord. & Accounting Changes,633,709,281,787,411,7,0,0,0,0
Income (Loss) Incl. MI,-44,-35,111,-39,182,1148,1279,613,1500,1722
- Minority Interest,-310,-349,-134,-391,-206,-3,0,0,0,0
"Net Income, GAAP",267,314,245,352,388,1152,1279,613,1500,1722
- Preferred Dividends,0,0,0,0,1,1,1,1,1,1
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",267,314,245,352,387,1151,1277,612,1499,1721
Basic Weighted Avg Shares,206,209,210,211,297,411,414,431,446,448
"Basic EPS, GAAP",1.29,1.50,1.17,1.67,1.30,2.80,3.09,1.42,3.36,3.85
Basic EPS from Cont Ops,2.80,3.19,1.83,3.53,2.00,2.81,3.09,1.42,3.36,3.85
Diluted Weighted Avg Shares,210,210,211,212,300,414,415,432,447,448
"Diluted EPS, GAAP",1.27,1.49,1.16,1.66,1.29,2.78,3.07,1.42,3.35,3.84
Diluted EPS from Cont Ops,2.75,3.18,1.83,3.51,1.98,2.79,3.08,1.42,3.35,3.84
EBITDA,1299,1443,1429,1668,1802,2263,2393,2546,3217,3434
EBITDA Margin (%),8.90,11.83,18.41,18.69,14.80,17.97,23.55,29.80,19.45,15.34
EBITA,915,1137,1074,1276,1396,1835,1917,1967,2595,2807
EBIT,915,1137,1074,1276,1396,1835,1917,1967,2595,2807
Gross Margin (%),13.05,14.86,22.77,22.79,18.31,21.77,28.53,33.40,22.14,17.20
Operating Margin (%),6.26,9.32,13.84,14.30,11.47,14.57,18.86,23.03,15.69,12.54
Profit Margin (%),1.83,2.58,3.16,3.95,3.19,9.15,12.58,7.17,9.07,7.69
Sales per Employee,7577954,5374654,3283928,3742003,4928707,4691951,3526845,2959890,5809733,7547840
Dividend per Share,1.48,2.12,2.42,2.45,2.79,3.24,3.52,3.72,3.74,3.74
Depreciation Expense,384,306,355,392,406,429,477,579,622,626
