,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.23,0.14,0.11,0.10,0.11,0.12,0.11,0.13,0.06,0.06
Current Ratio,1.35,1.20,1.22,0.95,1.13,1.15,1.04,1.25,1.07,0.99
Quick Ratio,0.88,0.74,0.77,0.60,0.71,0.71,0.65,0.77,0.62,0.55
CFO/Avg Current Liab,0.18,0.24,0.31,0.34,0.33,0.23,0.35,0.36,0.47,0.36
Common Equity/Total Assets,46.27,51.19,58.10,59.08,52.97,57.73,56.54,56.95,50.24,57.09
Long-Term Debt/Equity (%),63.70,88.64,99.78,77.08,125.82,185.49,124.53,136.82,144.77,123.19
Long-Term Debt/Capital (%),30.08,27.71,27.84,18.34,30.59,35.75,29.73,36.71,39.19,32.76
Long-Term Debt/Total Assets (%),20.62,21.40,23.31,16.23,25.62,34.22,27.32,33.65,34.95,31.49
Total Debt/Equity (%),68.86,107.79,109.65,139.65,151.19,205.86,161.09,141.13,161.33,152.65
Total Debt/Capital (%),32.51,33.70,30.60,33.23,36.76,39.68,38.46,37.87,43.67,40.60
Total Debt/Total Assets (%),22.29,26.02,25.62,29.40,30.79,37.98,35.34,34.71,38.95,39.02
CFO/Total Liabilities,10.26,11.17,14.95,16.86,15.89,10.84,17.42,16.34,17.31,16.24
CFO/CapEx,1.76,2.14,3.13,2.83,2.88,1.78,2.90,3.44,3.85,3.22
Altman's Z-Score,3.88,3.98,4.40,4.30,4.70,4.52,4.70,4.86,5.16,5.05
