,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,22.38,19.13,20.77,19.34,35.87,16.10,35.97,23.06,24.03,19.51
Price/Earnings Average,19.34,17.77,19.25,19.85,28.40,19.18,31.11,18.51,22.62,19.30
Price/Earnings High,22.68,19.23,21.86,21.83,36.83,22.42,36.95,23.46,25.59,23.64
Price/Earnings Low,15.71,14.75,16.61,15.71,21.72,15.03,23.86,11.51,16.45,16.34
Price/Book Value,2.26,2.11,2.37,2.39,3.72,2.52,3.52,3.69,4.44,3.22
Price/Book Value Average,1.96,1.96,2.20,2.45,2.94,3.00,3.04,2.96,4.18,3.19
Price/Book Value High,2.29,2.12,2.50,2.70,3.81,3.51,3.61,3.75,4.73,3.91
Price/Book Value Low,1.59,1.62,1.90,1.94,2.25,2.35,2.33,1.84,3.04,2.70
Price/Tangible Book Value,7.49,17.16,24.38,95.11,-96.09,-57.58,74.43,92.50,-20.48,-21.81
Price/Tangible Book Value Average,6.47,15.93,22.59,97.64,-76.08,-68.58,64.39,74.23,-19.27,-21.58
Price/Tangible Book Value High,7.59,17.24,25.66,107.37,-98.65,-80.17,76.47,94.08,-21.80,-26.43
Price/Tangible Book Value Low,5.26,13.23,19.49,77.28,-58.17,-53.73,49.38,46.17,-14.02,-18.27
Price/Sales,0.79,0.75,0.96,1.02,1.53,1.05,1.54,1.84,2.11,1.63
Price/Sales Average,0.68,0.70,0.88,1.05,1.21,1.25,1.34,1.48,1.99,1.62
Price/Sales High,0.80,0.76,1.00,1.15,1.57,1.46,1.59,1.87,2.25,1.98
Price/Sales Low,0.55,0.58,0.76,0.83,0.93,0.98,1.02,0.92,1.45,1.37
Price/Cash Flow,15.09,12.73,12.03,10.59,15.55,16.44,14.63,17.07,16.99,15.37
Price/Cash Flow Average,13.04,11.82,11.15,10.88,12.31,19.57,12.65,13.69,15.99,15.21
Price/Cash Flow High,15.29,12.79,12.66,11.96,15.96,22.88,15.03,17.36,18.09,18.62
Price/Cash Flow Low,10.59,9.81,9.62,8.61,9.41,15.34,9.70,8.52,11.63,12.87
Price/Free Cash Flow,10.02,9.17,9.41,8.04,11.81,11.02,11.09,13.37,13.68,11.81
Price/Free Cash Flow Average,8.66,8.52,8.72,8.26,9.35,13.12,9.60,10.73,12.87,11.69
Price/Free Cash Flow High,10.16,9.22,9.90,9.08,12.13,15.34,11.40,13.60,14.57,14.31
Price/Free Cash Flow Low,7.04,7.07,7.52,6.54,7.15,10.28,7.36,6.67,9.37,9.90
EV/Sales,0.90,0.90,1.11,1.20,1.73,1.29,1.78,2.11,2.46,1.94
EV/Sales Average,0.79,0.84,1.04,1.23,1.42,1.49,1.57,1.74,2.34,1.93
EV/Sales High,0.91,0.90,1.16,1.33,1.77,1.71,1.83,2.14,2.60,2.29
EV/Sales Low,0.66,0.73,0.91,1.01,1.13,1.22,1.26,1.19,1.80,1.68
EV/EBITDA,8.30,8.15,9.09,9.33,13.21,9.56,12.57,13.75,15.84,12.87
EV/EBITDA Average,7.31,7.66,8.51,9.54,10.79,11.04,11.10,11.38,15.04,12.76
EV/EBITDA High,8.40,8.18,9.50,10.35,13.52,12.60,12.87,13.95,16.72,15.14
EV/EBITDA Low,6.13,6.59,7.51,7.84,8.62,9.04,8.91,7.74,11.55,11.13
EV/EBIT,12.00,11.46,12.27,12.12,16.64,11.75,15.30,17.02,19.47,16.36
EV/EBIT Average,10.57,10.78,11.49,12.39,13.59,13.58,13.51,14.09,18.49,16.22
EV/EBIT High,12.14,11.51,12.83,13.45,17.03,15.50,15.67,17.27,20.56,19.25
EV/EBIT Low,8.86,9.26,10.15,10.19,10.85,11.11,10.84,9.58,14.20,14.15
Last Price,50.21,52.64,63.34,70.22,114.86,88.83,130.98,154.19,215.28,181.00
High Price,50.88,52.90,66.65,79.27,117.92,123.67,134.56,156.82,229.24,219.33
Low Price,35.25,40.58,50.63,57.06,69.53,82.89,86.90,76.96,147.40,151.62
Enterprise Value,5505,5684,6599,7298,11466,9260,12605,14686,20725,17562
Enterprise Value Average,4849,5344,6180,7463,9361,10697,11132,12153,19680,17408
Enterprise Value High,5569,5708,6896,8098,11736,12212,12904,14904,21879,20659
Enterprise Value Low,4066,4593,5455,6136,7477,8757,8930,8264,15118,15187
