,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1028,1150,1059,1293,1582,1966,1940,2117,3105,3102
ST Debt,77,204,95,579,265,195,440,65,319,599
LT Debt,951,945,964,713,1316,1772,1499,2052,2786,2504
Total Debt/EBITDA,1.55,1.65,1.46,1.65,1.82,2.03,1.93,1.98,2.37,2.27
Net Debt/EBITDA,1.02,1.32,1.24,1.40,1.56,1.79,1.68,1.75,2.25,2.15
Total Debt/EBIT,2.24,2.32,1.97,2.15,2.30,2.50,2.35,2.45,2.92,2.89
Net Debt/EBIT,1.47,1.86,1.67,1.82,1.97,2.20,2.05,2.16,2.76,2.73
EBITDA to Interest Expense,11.24,11.02,12.00,13.06,13.77,16.56,13.23,15.26,18.64,16.22
EBITDA-CapEx/Interest Expense,8.17,8.25,9.50,9.61,10.18,12.18,9.84,12.14,14.76,12.67
EBIT to Interest Expense,7.77,7.83,8.89,10.05,10.94,13.47,10.87,12.33,15.16,12.76
Interest Expense,59,63,61,60,63,59,76,70,70,84
Common Equity/Total Assets,46.27,51.19,58.10,59.08,52.97,57.73,56.54,56.95,50.24,57.09
Long-Term Debt/Equity (%),63.70,88.64,99.78,77.08,125.82,185.49,124.53,136.82,144.77,123.19
Long-Term Debt/Capital (%),30.08,27.71,27.84,18.34,30.59,35.75,29.73,36.71,39.19,32.76
Long-Term Debt/Total Assets (%),20.62,21.40,23.31,16.23,25.62,34.22,27.32,33.65,34.95,31.49
Total Debt/Equity (%),68.86,107.79,109.65,139.65,151.19,205.86,161.09,141.13,161.33,152.65
Total Debt/Capital (%),32.51,33.70,30.60,33.23,36.76,39.68,38.46,37.87,43.67,40.60
Total Debt/Total Assets (%),22.29,26.02,25.62,29.40,30.79,37.98,35.34,34.71,38.95,39.02
Net Debt to Equity,45.30,86.51,93.21,118.57,129.74,181.57,140.02,124.31,152.88,144.42
Net Debt/Capital (%),24.06,28.98,27.26,29.70,33.28,36.72,35.20,34.93,42.35,39.27
EBITDA,663,698,726,782,868,969,1003,1068,1308,1364
EBITDA-CapEx,482,523,575,576,642,712,746,850,1036,1066
Operating Income (Loss),459,496,538,602,689,788,824,863,1064,1073
