,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.17,6.41,6.21,6.19,6.06,6.04,5.89,5.70,6.32,6.46
Days Sales Outstanding,59.13,56.93,58.81,58.94,60.19,60.42,62.00,64.07,57.73,56.51
Inventory Turnover,9.31,9.49,8.90,8.79,8.51,8.32,7.86,7.32,7.50,6.92
Days Inventory Outstanding,39.21,38.45,40.99,41.51,42.90,43.89,46.43,49.90,48.63,52.73
Accounts Payable Turnover,5.34,5.54,5.34,5.35,5.29,5.19,4.94,4.82,5.35,5.11
Accounts Payable Turnover Days,68.34,65.84,68.31,68.28,68.98,70.36,73.90,75.72,68.22,71.46
Cash Conversion Cycle,30.00,29.54,31.49,32.17,34.11,33.94,34.53,38.24,38.14,37.78
Inventory to Cash Days,19.91,18.47,17.82,17.43,17.29,16.53,15.57,14.17,9.09,3.78
Inventories,494,492,479,519,610,651,663,717,907,1010
Raw Materials,196,184,181,185,215,236,232,269,394,458
Work In Process,149,150,143,157,180,197,201,210,233,255
Finished Goods,149,158,155,177,215,219,230,238,281,297
Other Inventory,0,0,0,0,0,0,0,0,0,0
