,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,96,90,90,88,88,85,83,83,83,81
Diluted Weighted Avg Shares,100,96,93,91,90,89,85,84,84,82
Basic Weighted Avg Shares,96,90,90,88,88,85,83,83,83,82
Revenue per Share,63.84,69.98,66.32,68.92,75.15,84.50,84.81,83.84,101.79,110.78
EBITDA per Share,6.90,7.71,8.07,8.86,9.86,11.44,12.03,12.85,15.84,16.72
Operating Income per Share,4.77,5.48,5.98,6.82,7.83,9.30,9.88,10.38,12.88,13.15
"Basic EPS, GAAP",2.24,2.75,3.05,3.63,3.20,5.52,3.64,6.69,8.96,9.28
Basic EPS from Cont Ops,2.54,2.78,3.05,3.63,3.20,5.52,3.64,6.69,8.96,9.28
"Diluted EPS, GAAP",2.16,2.60,2.95,3.54,3.13,5.28,3.57,6.61,8.83,9.21
Diluted EPS from Cont Ops,2.44,2.62,2.95,3.54,3.13,5.28,3.57,6.61,8.83,9.21
Dividend per Share,1.16,1.38,1.48,1.61,1.77,2.07,2.28,2.37,2.67,2.93
Cash Flow per Share,3.33,4.14,5.27,6.63,7.39,5.40,8.95,9.04,12.67,11.78
Free Cash Flow per Basic Share,1.44,2.20,3.58,4.29,4.82,2.38,5.87,6.41,9.38,8.12
Cash & Equivalents per Share,3.66,2.51,1.77,2.21,2.55,2.74,3.04,3.03,1.97,2.07
Book Value per Share,22.18,25.00,26.70,29.41,30.91,35.28,37.22,41.77,48.48,56.17
Tangible Book Value per Share,6.71,3.07,2.60,0.74,-1.20,-1.54,1.76,1.67,-10.51,-8.30
