,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,16.54,50.37,12.38,14.01,18.11,9.22,12.70,15.93,12.38,10.33
Price/Earnings Average,14.31,45.40,12.04,9.78,15.17,11.24,10.67,13.97,11.22,11.60
Price/Earnings High,17.01,50.54,13.42,14.83,18.42,12.50,12.90,18.95,13.53,15.63
Price/Earnings Low,11.69,39.93,10.60,6.97,13.50,8.57,8.67,9.54,8.22,9.14
Price/Book Value,0.72,0.83,0.74,0.89,1.21,0.92,1.25,1.04,1.44,1.00
Price/Book Value Average,0.62,0.75,0.72,0.62,1.01,1.13,1.05,0.91,1.30,1.12
Price/Book Value High,0.74,0.84,0.80,0.94,1.23,1.25,1.27,1.23,1.57,1.51
Price/Book Value Low,0.51,0.66,0.63,0.44,0.90,0.86,0.86,0.62,0.95,0.88
Price/Tangible Book Value,1.19,1.30,1.13,1.33,1.75,1.35,1.80,1.45,2.04,1.51
Price/Tangible Book Value Average,1.03,1.17,1.09,0.93,1.47,1.65,1.51,1.27,1.85,1.69
Price/Tangible Book Value High,1.22,1.31,1.22,1.41,1.78,1.84,1.83,1.72,2.23,2.28
Price/Tangible Book Value Low,0.84,1.03,0.96,0.66,1.30,1.26,1.23,0.87,1.35,1.33
Price/Sales,1.94,2.30,2.17,2.72,3.45,2.71,3.62,3.07,4.24,2.83
Price/Sales Average,1.68,2.07,2.11,1.90,2.89,3.30,3.04,2.69,3.85,3.18
Price/Sales High,1.99,2.30,2.35,2.87,3.51,3.67,3.68,3.65,4.64,4.28
Price/Sales Low,1.37,1.82,1.86,1.35,2.57,2.51,2.47,1.84,2.82,2.50
Price/Cash Flow,1.80,7.14,6.43,12.42,28.93,6.23,5.34,6.91,-52.58,-42.47
Price/Cash Flow Average,1.55,6.43,6.25,8.67,24.23,7.59,4.49,6.06,-47.69,-47.72
Price/Cash Flow High,1.85,7.16,6.97,13.14,29.43,8.44,5.43,8.22,-57.49,-64.26
Price/Cash Flow Low,1.27,5.66,5.51,6.17,21.57,5.79,3.65,4.14,-34.92,-37.59
Price/Free Cash Flow,1.91,6.88,6.90,13.32,30.59,6.32,5.37,6.94,-52.98,-42.75
Price/Free Cash Flow Average,1.65,6.20,6.70,9.30,25.62,7.70,4.52,6.09,-48.05,-48.03
Price/Free Cash Flow High,1.97,6.90,7.47,14.10,31.11,8.56,5.46,8.26,-57.93,-64.69
Price/Free Cash Flow Low,1.35,5.45,5.90,6.63,22.80,5.87,3.67,4.16,-35.18,-37.84
EV/Sales,0.72,0.21,0,0.20,1.17,1.03,2.02,0,0.38,1.45
EV/Sales Average,3.59,3.84,3.55,3.15,4.21,4.11,4.17,1.72,3.36,4.12
EV/Sales High,3.90,4.08,3.79,4.10,4.84,4.47,4.77,2.67,4.11,5.21
EV/Sales Low,3.28,3.59,3.30,2.61,3.89,3.36,3.64,0.88,2.38,3.46
EV/EBITDA,23.10,6.94,0,7.54,48.68,45.29,106.85,0,17.78,69.72
EV/EBITDA Average,114.99,126.62,122.26,117.59,175.06,181.43,220.24,79.87,157.76,197.87
EV/EBITDA High,125.02,134.34,130.54,153.29,201.01,197.06,251.83,123.89,193.11,250.03
EV/EBITDA Low,105.28,118.42,113.68,97.66,161.78,148.36,191.99,40.72,111.74,165.94
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,15.54,18.13,17.05,22.10,29.52,24.39,35.15,29.98,44.53,33.12
High Price,15.98,18.19,18.48,23.39,30.03,33.05,35.72,35.67,48.69,50.11
Low Price,10.98,14.37,14.60,10.99,22.01,22.66,24.01,17.95,29.57,29.31
Enterprise Value,61965,17491,-25358,16891,102368,93425,184746,-55384,33741,137914
Enterprise Value Average,308521,319343,292088,263519,368145,374283,380803,147208,299433,391394
Enterprise Value High,335420,338817,311865,343519,422732,406527,435421,228331,366523,494568
Enterprise Value Low,282461,298644,271590,218866,340228,306063,331950,75038,212074,328235
