,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,295673,274311,264862,240767,260068,249529,265060,282255,303870,302914
ST Debt,45999,31172,28098,23944,32666,20189,24204,19321,23753,26932
LT Debt,249674,243139,236764,216823,227402,229340,240856,262934,280117,275982
Total Debt/EBITDA,110.20,108.77,110.87,107.44,123.67,120.95,153.30,153.15,160.10,153.14
Net Debt/EBITDA,56.96,50.84,40.92,37.11,43.50,31.33,55.75,-56.84,-27.13,33.09
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,-0.21,-0.23,-0.23,-0.22,-0.17,-0.11,-0.08,-0.22,-0.40,-0.10
EBITDA-CapEx/Interest Expense,-0.17,-0.12,-0.23,-0.22,-0.17,-0.11,-0.08,-0.22,-0.40,-0.10
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,-12755,-10935,-10549,-9961,-12340,-18607,-22345,-8225,-4738,-20103
Common Equity/Total Assets,10.84,10.86,11.17,11.38,11.04,10.84,10.19,8.87,7.90,8.72
Long-Term Debt/Equity (%),107.30,99.86,92.41,81.26,85.12,86.44,90.95,96.34,103.72,101.02
Long-Term Debt/Capital (%),46.51,46.57,44.95,42.11,42.56,43.51,44.89,47.22,48.38,46.21
Long-Term Debt/Total Assets (%),11.88,11.55,11.04,9.91,9.97,9.74,9.90,9.33,8.84,9.05
Total Debt/Equity (%),127.07,112.67,103.38,90.23,97.35,94.05,100.09,103.42,112.52,110.88
Total Debt/Capital (%),55.08,52.54,50.28,46.76,48.67,47.34,49.41,50.69,52.48,50.72
Total Debt/Total Assets (%),14.06,13.03,12.35,11.01,11.40,10.60,10.89,10.01,9.59,9.93
Net Debt to Equity,65.67,52.66,38.16,31.17,34.24,24.36,36.40,-38.38,-19.07,23.96
Net Debt/Capital (%),38.79,34.10,27.18,23.28,25.01,18.89,26.21,-61.68,-23.02,18.19
EBITDA,2683,2522,2389,2241,2103,2063,1729,1843,1898,1978
EBITDA-CapEx,2162,1362,2389,2241,2103,2063,1729,1843,1898,1978
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
