,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,10.84,10.86,11.17,11.38,11.04,10.84,10.19,8.87,7.90,8.72
Long-Term Debt/Equity (%),107.30,99.86,92.41,81.26,85.12,86.44,90.95,96.34,103.72,101.02
Long-Term Debt/Capital (%),46.51,46.57,44.95,42.11,42.56,43.51,44.89,47.22,48.38,46.21
Long-Term Debt/Total Assets (%),11.88,11.55,11.04,9.91,9.97,9.74,9.90,9.33,8.84,9.05
Total Debt/Equity (%),127.07,112.67,103.38,90.23,97.35,94.05,100.09,103.42,112.52,110.88
Total Debt/Capital (%),55.08,52.54,50.28,46.76,48.67,47.34,49.41,50.69,52.48,50.72
Total Debt/Total Assets (%),14.06,13.03,12.35,11.01,11.40,10.60,10.89,10.01,9.59,9.93
CFO/Total Liabilities,4.96,1.44,1.47,0.95,0.52,1.89,2.85,1.49,-0.25,-0.23
CFO/CapEx,178.15,23.05,0,0,0,0,0,0,0,0
Altman's Z-Score,0.15,0.15,0.16,0.18,0.20,0.19,0.22,0.18,0.19,0.19
