,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.36,0.19,0.20,0.17,0.43,0.18,0.18,0.40,0.28,0.22
Current Ratio,1.25,1.56,1.23,1.05,1.35,1.04,1.09,1.38,1.03,1.02
Quick Ratio,0.83,1.00,0.70,0.67,0.96,0.59,0.65,0.90,0.64,0.57
CFO/Avg Current Liab,0.25,-0.09,0.55,0.46,0.23,0.30,0.35,0.53,0.42,0.30
Common Equity/Total Assets,3.27,5.86,9.40,14.38,33.30,36.79,35.07,39.84,45.17,51.28
Long-Term Debt/Equity (%),294.55,368.29,816.30,645.94,2121.14,0,0,2193.97,1312.46,955.39
Long-Term Debt/Capital (%),87.13,87.67,81.35,72.64,64.40,60.69,63.50,60.43,49.55,47.38
Long-Term Debt/Total Assets (%),44.87,53.25,57.94,53.30,61.18,64.09,65.29,62.21,52.40,52.90
Total Debt/Equity (%),316.47,379.60,871.03,714.94,2139.20,-996.62,-1990.88,2225.16,1517.41,1090.41
Total Debt/Capital (%),93.61,90.36,86.81,80.40,64.95,65.15,65.89,61.29,57.29,54.07
Total Debt/Total Assets (%),48.21,54.89,61.83,58.99,61.70,68.79,67.75,63.09,60.58,60.37
CFO/Total Liabilities,8.08,-2.94,14.03,13.38,7.76,7.93,8.57,12.47,11.87,10.45
CFO/CapEx,5.39,-1.31,5.26,3.29,2.16,2.54,2.69,4.07,3.33,2.58
Altman's Z-Score,2.75,3.65,3.78,3.68,3.88,3.83,3.52,3.84,4.18,4.13
