,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,53.48,34.91,27.31,18.11,11.31,28.24,23.12,14.16,19.99,14.80
Price/Earnings Average,40.23,28.04,28.96,18.44,10.40,34.13,24.57,11.12,16.32,17.29
Price/Earnings High,53.85,35.53,33.95,21.10,11.61,41.16,27.65,14.32,20.25,20.99
Price/Earnings Low,27.86,22.93,23.36,15.19,9.45,24.95,20.15,5.26,12.44,12.24
Price/Book Value,22.41,19.18,12.62,8.25,4.73,2.87,3.01,2.93,3.53,2.26
Price/Book Value Average,16.86,15.41,13.38,8.40,4.35,3.46,3.20,2.30,2.88,2.65
Price/Book Value High,22.57,19.52,15.69,9.62,4.85,4.18,3.60,2.97,3.58,3.21
Price/Book Value Low,11.67,12.60,10.79,6.92,3.95,2.53,2.62,1.09,2.20,1.87
Price/Tangible Book Value,-2.44,-3.33,-2.78,-2.97,-4.44,-2.22,-2.35,-3.20,-4.75,-3.67
Price/Tangible Book Value Average,-1.84,-2.67,-2.95,-3.02,-4.09,-2.68,-2.50,-2.51,-3.88,-4.28
Price/Tangible Book Value High,-2.46,-3.39,-3.46,-3.46,-4.56,-3.24,-2.81,-3.24,-4.81,-5.20
Price/Tangible Book Value Low,-1.27,-2.19,-2.38,-2.49,-3.71,-1.96,-2.05,-1.19,-2.96,-3.03
Price/Sales,0.86,1.16,1.30,1.30,2.07,1.15,1.27,1.45,1.83,1.29
Price/Sales Average,0.65,0.93,1.38,1.32,1.90,1.39,1.35,1.14,1.49,1.51
Price/Sales High,0.87,1.18,1.62,1.51,2.12,1.68,1.52,1.47,1.85,1.83
Price/Sales Low,0.45,0.76,1.11,1.09,1.73,1.02,1.11,0.54,1.14,1.07
Price/Cash Flow,10.63,-44.63,9.47,9.71,23.16,12.74,11.90,9.66,14.28,11.87
Price/Cash Flow Average,8.00,-35.85,10.04,9.89,21.30,15.40,12.64,7.59,11.65,13.86
Price/Cash Flow High,10.70,-45.42,11.77,11.32,23.78,18.57,14.23,9.77,14.46,16.82
Price/Cash Flow Low,5.54,-29.31,8.10,8.15,19.36,11.25,10.37,3.59,8.88,9.81
Price/Free Cash Flow,9.84,-191.22,8.06,7.56,16.01,9.19,8.73,7.80,11.09,8.64
Price/Free Cash Flow Average,7.40,-153.58,8.55,7.70,14.72,11.10,9.27,6.12,9.05,10.10
Price/Free Cash Flow High,9.91,-194.60,10.02,8.81,16.44,13.39,10.44,7.89,11.23,12.26
Price/Free Cash Flow Low,5.12,-125.58,6.90,6.34,13.39,8.11,7.60,2.90,6.90,7.15
EV/Sales,1.31,1.69,1.85,1.88,2.46,1.80,2.03,2.12,2.38,1.86
EV/Sales Average,1.10,1.46,1.93,1.91,2.31,2.04,2.11,1.81,2.05,2.08
EV/Sales High,1.32,1.71,2.16,2.10,2.51,2.32,2.28,2.14,2.40,2.40
EV/Sales Low,0.90,1.29,1.67,1.67,2.15,1.67,1.87,1.21,1.70,1.64
EV/EBITDA,10.52,13.26,12.36,12.21,14.49,10.21,12.62,10.68,12.46,9.26
EV/EBITDA Average,8.79,11.46,12.86,12.36,13.61,11.54,13.11,9.11,10.73,10.33
EV/EBITDA High,10.57,13.42,14.39,13.59,14.79,13.13,14.17,10.77,12.58,11.92
EV/EBITDA Low,7.18,10.12,11.15,10.85,12.69,9.47,11.60,6.09,8.90,8.16
EV/EBIT,14.93,18.14,15.49,15.34,18.05,12.11,15.69,13.01,15.13,11.06
EV/EBIT Average,12.48,15.69,16.12,15.53,16.95,13.69,16.30,11.10,13.03,12.34
EV/EBIT High,15.00,18.37,18.03,17.09,18.42,15.57,17.61,13.11,15.28,14.23
EV/EBIT Low,10.19,13.86,13.98,13.64,15.81,11.23,14.43,7.42,10.81,9.74
Last Price,34.13,42.91,44.93,45.34,49.30,34.21,39.41,45.89,67.14,49.88
High Price,34.37,43.67,55.84,52.83,50.62,49.86,47.13,46.41,68.01,70.72
Low Price,17.78,28.18,38.42,38.02,41.22,30.22,34.34,17.06,41.78,41.24
Enterprise Value,10105,13125,13039,12768,10976,8527,9733,10398,13156,10512
Enterprise Value Average,8446,11347,13572,12927,10308,9638,10114,8871,11328,11726
Enterprise Value High,10152,13285,15178,14217,11198,10963,10926,10478,13285,13527
Enterprise Value Low,6897,10024,11764,11352,9614,7906,8950,5932,9400,9262
