,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,6696,9034,8807,8772,8312,5325,6089,7108,9943,7216
- Cash & Cash Equivalents,992,323,358,364,594,272,262,549,561,456
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,1,0,0,0,0,0,0,0,0,0
+ Total Debt,4400,4414,4591,4359,3258,3474,3906,3838,3774,3752
Enterprise Value,10105,13125,13039,12768,10976,8527,9733,10398,13156,10512
Total Capital,4700,4885,5289,5422,5016,5332,5928,6262,6588,6939
Total Debt/Capital (%),93.61,90.36,86.81,80.40,64.95,65.15,65.89,61.29,57.29,54.07
Total Debt / EV,0.44,0.34,0.35,0.34,0.30,0.41,0.40,0.37,0.29,0.36
EV/Sales,1.31,1.69,1.85,1.88,2.46,1.80,2.03,2.12,2.38,1.86
EV/EBITDA,10.52,13.26,12.36,12.21,14.49,10.21,12.62,10.68,12.46,9.26
EV/EBIT,14.93,18.14,15.49,15.34,18.05,12.11,15.69,13.01,15.13,11.06
EV/Cash Flow to Firm,12.40,172.70,11.37,11.71,25.52,17.53,14.81,11.93,15.95,14.55
EV/Free Cash Flow to Firm,10.85,57.09,9.80,9.35,17.88,13.02,11.49,9.87,12.68,10.95
Diluted Market Cap,7287,9178,9287,8941,9313,5480,6116,7159,10232,7352
Diluted Enterprise Value,10695,13270,13520,12936,11977,8683,9760,10449,13445,10648
EV per Share,51.50,62.34,66.52,65.99,65.10,54.78,62.99,67.13,88.83,72.66
TTM Sales,7691,7751,7032,6778,4462,4733,4791,4903,5534,5642
TTM EBITDA,960,990,1055,1046,757,835,771,973,1056,1135
TTM Operating Income,677,723,842,832,608,704,620,799,870,951
TTM Cash Flow to Firm,815,76,1147,1090,430,486,657,872,825,723
TTM Free Cash Flow to Firm,931,230,1331,1366,614,655,847,1053,1038,960
