,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,196,211,196,193,169,156,155,155,148,145
Diluted Weighted Avg Shares,214,214,207,197,189,160,155,156,152,147
Basic Weighted Avg Shares,195,210,204,194,187,159,154,155,151,146
Revenue per Share,39.52,36.91,34.49,34.89,23.87,29.69,31.05,31.59,36.67,38.67
EBITDA per Share,4.94,4.71,5.17,5.38,4.05,5.24,5.00,6.27,7.00,7.78
Operating Income per Share,3.48,3.44,4.13,4.28,3.25,4.42,4.02,5.15,5.76,6.52
"Basic EPS, GAAP",0.64,1.23,1.64,2.50,4.36,1.21,1.70,3.24,3.36,3.37
Basic EPS from Cont Ops,0.48,1.23,1.64,2.50,0.34,0.94,1.90,3.12,3.26,3.37
"Diluted EPS, GAAP",0.58,1.21,1.62,2.47,4.31,1.21,1.69,3.22,3.33,3.34
Diluted EPS from Cont Ops,0.44,1.21,1.62,2.47,0.33,0.94,1.89,3.10,3.22,3.33
Dividend per Share,0.52,0.53,0.52,0.63,0.64,0.65,0.64,0.65,0.77,0.81
Cash Flow per Share,3.21,-0.96,4.75,4.67,2.13,2.69,3.31,4.75,4.70,4.20
Free Cash Flow per Basic Share,2.61,-1.69,3.84,3.25,1.15,1.63,2.08,3.58,3.29,2.58
Cash & Equivalents per Share,5.06,1.53,1.83,1.88,3.52,1.75,1.70,3.54,3.79,3.15
Book Value per Share,1.52,2.24,3.56,5.49,10.43,11.94,13.08,15.65,19.00,22.03
Tangible Book Value per Share,-13.97,-12.90,-16.16,-15.28,-11.10,-15.41,-16.77,-14.34,-14.13,-13.61
