,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,180,179,220,270,394,418,592,700,936,1090
+ Depreciation & Amortization,57,54,49,50,57,79,85,104,123,139
+ Non-Cash Items,9,38,18,29,61,46,44,48,27,73
+ Stock-Based Compensation,20,22,18,21,21,23,23,23,41,39
+ Deferred Income Taxes,-4,-11,4,6,20,17,23,23,-8,17
+ Asset Impairment Charge,0,29,0,0,19,1,0,0,0,0
+ Other Non-Cash Adj,-7,-3,-4,2,1,5,-3,1,-6,17
+ Chg in Non-Cash Work Cap,-46,-8,-22,-16,-21,-8,-74,66,-96,-125
+ (Inc) Dec in Accts Receiv,-32,-4,-21,-67,-26,-49,-65,9,-121,-128
+ (Inc) Dec in Inventories,-2,4,-2,-3,1,-4,-5,1,-25,-11
+ (Inc) Dec in Prepaid Assets,-6,-4,0,-1,2,-1,0,0,7,-5
+ Inc (Dec) in Accts Payable,16,8,-6,51,4,50,22,52,54,36
+ Inc (Dec) in Other,-23,-12,7,3,-2,-4,-26,4,-11,-18
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,199,263,265,332,492,535,647,918,991,1177
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,6,4,2,1,1,6,18,2,3,4
+ Disp of Fixed Prod Assets,6,4,2,1,1,6,18,2,3,4
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-214,-96,-79,-174,-172,-297,-375,-604,-463,-337
+ Acq of Fixed Prod Assets,-214,-96,-79,-174,-172,-297,-375,-604,-463,-337
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,21,0,0,0,0,0,375
+ Inc in LT Investment,0,0,0,-21,0,0,0,0,0,-375
+ Net Cash From Acq & Div,0,0,-4,0,-4,-7,-1,-12,-5,-109
+ Cash from Divestitures,0,0,0,0,0,2,0,0,0,0
+ Cash for Acq of Subs,0,0,-4,0,-4,-9,-1,-12,-5,-109
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,0,0,0,0,-161,9,1,12,0,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-208,-92,-82,-173,-336,-288,-356,-601,-465,-442
+ Dividends Paid,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Debt,-97,-75,349,-6,-7,-231,0,-1,-1,-417
+ Cash From Debt,0,0,699,331,0,0,0,0,0,0
+ Repayments of Debt,-97,-75,-350,-337,-7,-231,0,-1,-1,-417
+ Cash (Repurchase) of Equity,-15,-1,-237,-458,0,0,-365,0,0,0
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-15,-1,-237,-458,0,0,-365,0,0,0
+ Other Financing Activities,46,-1,9,15,-100,49,-5,-26,42,35
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-66,-77,120,-448,-107,-182,-370,-27,41,-383
Effect of Foreign Exchange Rates,-2,1,-6,-11,5,0,-8,2,4,-16
Net Changes in Cash,-75,94,304,-289,49,65,-80,289,566,352
EBITDA,340,358,393,456,538,665,802,920,1260,1514
EBITDA Margin (%),32.47,30.75,34.32,35.96,37.16,36.80,39.27,41.73,46.78,43.23
Net Cash Paid for Acquisitions,0,0,5,0,4,7,1,12,5,109
Free Cash Flow,-15,167,186,159,320,238,272,314,528,839
Free Cash Flow to Firm,-9,172,197,174,340,253,287,331,545,853
Free Cash Flow to Equity,-105,95,537,153,314,14,290,316,529,426
Free Cash Flow per Basic Share,-0.03,0.33,0.37,0.35,0.70,0.51,0.59,0.67,1.12,1.77
Price/Free Cash Flow,10.21,12.39,13.69,12.17,11.40,16.35,18.32,14.54,24.30,20.40
Cash Flow to Net Income,1.11,1.47,1.21,1.23,1.25,1.28,1.09,1.31,1.06,1.08
