,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,59960,59653,63957,72113,84232,78296,85066,90326,98391,76304
- Cash & Cash Equivalents,1290,3149,1477,2081,2542,2624,6312,10562,11127,12221
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,1894,3887,6158,7138,9521,8649,9090,12380,11277,13037
Enterprise Value,55101,59249,67467,74951,86351,80661,86846,91643,98516,76945
Total Capital,6113,10528,15351,18466,23460,27016,32322,35668,35730,40578
Total Debt/Capital (%),30.98,36.92,40.12,38.66,40.58,32.01,28.12,34.71,31.56,32.13
Total Debt / EV,0.03,0.07,0.09,0.10,0.11,0.11,0.10,0.14,0.11,0.17
EV/Sales,8.11,7.02,7.31,6.98,6.81,5.55,5.76,13.48,8.99,4.50
EV/EBITDA,21.78,18.06,19.10,18.03,17.62,13.99,14.51,74.99,31.70,13.96
EV/EBIT,22.84,19.28,20.70,19.48,19.03,15.10,16.25,158.01,39.27,15.69
EV/Cash Flow to Firm,23.25,19.84,20.87,18.33,18.00,14.51,17.09,750.90,31.93,11.22
EV/Free Cash Flow to Firm,22.45,19.01,19.80,17.20,16.98,13.44,15.93,224.59,29.06,10.65
Diluted Market Cap,60426,60905,66512,73395,86807,82389,89362,90769,99100,80716
Diluted Enterprise Value,61030,61643,71193,78453,93786,88414,92140,92587,99250,81532
EV per Share,1059.47,1140.87,1359.91,1523.76,1781.46,1767.66,2096.85,2237.41,2398.96,2032.21
TTM Sales,6793,8442,9224,10743,12681,14527,15066,6796,10958,17090
TTM EBITDA,2530,3281,3531,4156,4901,5767,5986,1222,3108,5510
TTM Operating Income,2412,3073,3259,3847,4538,5341,5345,580,2509,4903
TTM Cash Flow to Firm,2370,2986,3233,4088,4797,5560,5082,122,3086,6859
TTM Free Cash Flow to Firm,2455,3117,3407,4357,5085,6002,5450,408,3390,7227
