,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),57.46,44.60,32.23,20.81,18.53,24.75,23.39,0.25,4.88,11.76
Return on Assets (%),22.25,19.08,15.77,11.46,10.34,16.61,22.07,0.27,5.12,12.48
Return on Capital (%),39.68,29.97,20.73,13.59,11.81,16.72,17.13,0.28,4.01,8.81
Return on Invested Capital (%),28.12,23.45,19.42,18.98,12.81,23.17,26.99,0.38,11.58,23.12
Gross Margin (%),84.14,89.84,93.15,96.01,98.02,100.00,100.00,100.00,100.00,100.00
EBITDA Margin (%),37.25,38.87,38.28,38.69,38.65,39.70,39.73,17.98,28.36,32.24
Operating Margin (%),35.51,36.41,35.33,35.81,35.79,36.77,35.48,8.53,22.90,28.69
Incremental Operating Margin (%),38.02,40.09,23.73,38.72,35.65,43.50,0.74,57.62,46.35,39.04
Pretax Margin (%),33.81,35.41,33.92,25.26,34.68,33.28,39.55,8.34,13.37,22.95
Profit Margin (%),27.86,28.69,27.66,19.87,18.46,27.52,32.29,0.87,10.63,17.89
Net Income to Common Margin (%),27.86,28.69,27.66,19.87,18.46,27.52,32.29,0.87,10.63,17.89
Effective Tax Rate (%),17.58,18.99,18.44,21.31,46.78,17.31,18.35,89.59,20.48,22.05
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,0
Sustainable Growth Rate (%),57.46,44.60,32.23,20.81,18.53,24.75,23.39,0.25,4.88,11.76
