,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),16.88,13.99,10.94,10.61,15.61,9.44,9.96,13.17,10.86,10.27
Return on Assets (%),2.50,2.45,2.13,2.14,3.27,2.10,2.25,3.01,2.68,3.05
Return on Capital (%),14.36,12.00,9.57,9.27,0,8.39,8.83,0,9.46,9.12
Return on Invested Capital (%),0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
EBITDA Margin (%),0,0,0,0,0,0,0,0,0,0
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Incremental Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Pretax Margin (%),20.12,19.76,18.50,18.03,18.54,18.31,19.93,18.78,24.07,25.44
Profit Margin (%),13.19,12.98,12.14,11.79,20.17,13.42,14.81,21.57,19.56,23.08
Net Income to Common Margin (%),13.19,12.98,12.14,11.79,20.17,13.42,14.81,21.57,19.56,23.08
Effective Tax Rate (%),34.43,34.29,34.41,34.62,0,26.69,25.67,0,18.73,9.26
Dvd Payout Ratio (%),20.11,22.16,25.90,24.75,15.12,27.16,23.34,16.09,19.77,22.16
Sustainable Growth Rate (%),13.49,10.89,8.11,7.98,13.25,6.87,7.64,11.05,8.71,8.00
