,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,30638,27423,25683,28244,34274,33950,38331,30475,38189,44262
- Cash & Cash Equivalents,2543,4658,4350,4859,3491,4337,4896,5141,5051,3943
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,4897,5582,5011,6009,5837,5778,6569,7899,7956,7442
Enterprise Value,-28046,-39923,-41450,-47308,-48716,-47504,-51258,-72649,-57602,-27980
Total Capital,24849,27805,29085,32057,35799,37701,40995,46018,49472,51944
Total Debt/Capital (%),19.71,20.08,17.23,18.74,16.30,15.33,16.02,17.17,16.08,14.33
Total Debt / EV,-0.17,-0.14,-0.12,-0.13,-0.12,-0.12,-0.13,-0.11,-0.14,-0.27
EV/Sales,0,0,0,0,0,0,0,0,0,0
EV/EBITDA,0,0,0,0,0,0,0,0,0,0
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,0,0,0,0,0,0,0,0,0,0
EV/Free Cash Flow to Firm,0,0,0,0,0,0,0,0,0,0
Diluted Market Cap,31171,28139,26216,28809,35018,34821,39367,31520,39629,45873
Diluted Enterprise Value,33525,29063,26877,29959,37364,36262,41040,34278,42534,49372
EV per Share,0,0,0,0,0,0,0,0,0,0
TTM Sales,23939,22728,20872,22559,21667,21758,22307,22147,22106,19140
TTM EBITDA,0,0,0,0,0,0,0,0,0,0
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,10739,6758,6966,6162,6389,6177,5624,6236,5244,4084
TTM Free Cash Flow to Firm,10739,6758,6966,6162,6389,6177,5624,6236,5244,4084
