,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,9974,9056,8895,7163,7409,9587,8906,8682,12357,19125
+ Sales & Services Revenue,9974,9056,8895,7163,7409,9587,8906,8682,12357,19125
- Cost of Revenue,7214,7129,7177,6353,6567,8089,8009,7617,9157,13369
+ Cost of Goods & Services,7214,7129,7177,6353,6567,8089,8009,7617,9157,13369
Gross Profit,2760,1927,1718,810,843,1498,897,1065,3200,5756
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,551,506,439,491,377,570,530,652,574,971
"+ Selling, General & Admin",427,382,361,304,301,341,354,372,431,498
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,123,123,78,187,76,229,176,281,143,473
Operating Income (Loss),2210,1421,1279,319,466,928,367,413,2627,4785
- Non-Operating (Income) Loss,-5,204,176,77,92,377,1623,232,402,143
"+ Interest Expense, Net",-19,108,98,112,138,116,150,147,144,107
+ Interest Expense,0,129,134,141,171,166,183,181,169,138
- Interest Income,19,21,36,28,33,50,33,34,25,31
+ Other Non-Op (Income) Loss,14,96,78,-36,-46,260,1474,85,258,36
Pretax Income,2215,1217,1103,242,374,552,-1256,181,2225,4643
- Income Tax Expense (Benefit),341,185,99,-74,495,77,-225,-578,598,1224
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1892,1030,1002,301,-104,470,-1091,666,1635,3614
- Net Extraordinary Losses (Gains),6,4,3,7,6,0,-47,-1,9,63
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,6,4,3,7,6,0,-47,-1,9,63
Income (Loss) Incl. MI,1886,1027,999,294,-110,470,-1044,667,1626,3551
- Minority Interest,-3,-2,-1,-3,-3,0,23,1,-4,-31
"Net Income, GAAP",1889,1029,1000,298,-107,470,-1067,666,1631,3583
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1889,1029,1000,298,-107,470,-1067,666,1631,3583
Basic Weighted Avg Shares,426,374,359,350,351,385,384,379,378,352
"Basic EPS, GAAP",4.44,2.75,2.79,0.85,-0.31,1.22,-2.78,1.76,4.31,10.17
Basic EPS from Cont Ops,4.44,2.75,2.79,0.86,-0.30,1.22,-2.84,1.76,4.32,10.26
Diluted Weighted Avg Shares,427,376,360,352,351,386,384,381,382,356
"Diluted EPS, GAAP",4.42,2.74,2.78,0.85,-0.31,1.22,-2.78,1.75,4.27,10.06
Diluted EPS from Cont Ops,4.43,2.74,2.78,0.86,-0.30,1.22,-2.84,1.75,4.28,10.15
EBITDA,2814,2172,2019,1030,1131,1812,1250,1261,3440,5719
EBITDA Margin (%),28.22,23.98,22.69,14.38,15.27,18.90,14.03,14.52,27.83,29.90
EBITA,2210,1421,1279,319,466,928,367,413,2627,4785
EBIT,2210,1421,1279,319,466,928,367,413,2627,4785
Gross Margin (%),27.67,21.27,19.31,11.31,11.37,15.63,10.07,12.27,25.90,30.10
Operating Margin (%),22.15,15.69,14.38,4.45,6.29,9.68,4.12,4.76,21.26,25.02
Profit Margin (%),18.94,11.36,11.25,4.16,-1.45,4.90,-11.98,7.67,13.20,18.73
Sales per Employee,1187393,995143,999472,823310,468949,704949,669647,652759,988592,1409374
Dividend per Share,1.00,1.02,1.07,1.10,0.60,0.10,0.18,0.20,0.27,0.56
Depreciation Expense,605,751,740,711,666,884,883,848,813,934
