,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,6881,5364,4145,3058,4617,4237,3718,3521,5325,6557
"+ Cash, Cash Equivalents & STI",3697,2375,1276,673,2154,848,519,574,770,735
+ Cash & Cash Equivalents,3697,2375,1276,673,2154,848,519,574,770,735
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1016,1006,1100,806,784,839,804,881,1532,1700
"+ Accounts Receivable, Net",1016,625,573,551,564,839,804,881,1532,1700
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,381,527,255,220,0,0,0,0,0
+ Inventories,1557,1718,1564,1391,1547,2270,2076,1739,2741,3543
+ Raw Materials,120,188,137,122,124,262,191,214,435,356
+ Work In Process,446,505,436,333,350,626,618,635,741,845
+ Finished Goods,991,1026,991,937,1035,1344,1219,868,1534,2158
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,39,39,48,23,31,184
+ Other ST Assets,610,265,205,188,132,281,319,327,283,578
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,11206,12919,13268,13783,14017,15882,15580,16269,16711,16829
"+ Property, Plant & Equip, Net",8487,9314,8721,9199,9712,11747,11882,12027,12596,12861
"+ Property, Plant & Equip",12248,13947,13760,14917,15986,18681,19174,20134,20834,21806
- Accumulated Depreciation,3761,4633,5039,5719,6274,6935,7292,8107,8238,8945
+ LT Investments & Receivables,432,850,981,1063,1090,827,764,673,692,886
+ LT Investments,432,850,981,1063,1090,827,764,673,692,886
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,2287,2755,3566,3521,3216,3309,2935,3568,3424,3082
+ Total Intangible Assets,1845,1807,1595,1631,1694,1708,1157,1173,1172,1116
+ Goodwill,1845,1807,1595,1631,1694,1708,1157,1173,1172,1116
+ Other Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,443,949,1971,1891,1522,1602,1778,2395,2252,1966
Total Assets,18086,18283,17412,16841,18633,20119,19299,19790,22036,23386
+ Payables & Accruals,1608,1353,1767,1190,1443,2446,2503,2642,3888,4324
+ Accounts Payable,763,797,521,472,541,781,680,769,1261,1293
+ Accrued Taxes,81,49,31,0,1,66,34,83,184,208
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,764,507,1216,719,901,1600,1789,1790,2443,2823
+ ST Debt,70,55,69,39,350,38,89,504,899,1210
+ ST Borrowings,70,55,69,39,350,38,89,504,899,1210
+ ST Finance Leases,0,0,0,0,0,0,67,64,60,51
+ Other ST Liabilities,87,193,213,248,239,0,0,0,0,0
+ Deferred Revenue,243,102,121,146,140,200,267,288,438,744
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
