,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),9.71,9.12,9.64,9.32,9.86,9.89,9.99,9.83,10.60,8.02
Return on Assets (%),3.02,2.86,2.98,2.85,2.96,2.95,2.98,2.86,2.94,2.16
Return on Capital (%),6.37,6.14,6.40,6.09,6.17,6.41,0,6.06,5.93,4.69
Return on Invested Capital (%),7.12,6.59,6.65,6.26,6.30,5.89,0,5.69,5.05,4.31
Gross Margin (%),41.52,40.20,43.65,43.21,46.55,42.76,42.85,45.57,44.62,39.50
EBITDA Margin (%),38.75,37.45,40.80,40.62,43.34,38.60,38.49,41.10,40.08,35.84
Operating Margin (%),24.50,23.23,24.45,24.47,26.21,20.96,19.36,21.97,21.17,16.93
Incremental Operating Margin (%),-3.55,-94.80,1137.76,42.67,117.76,-127.62,46.23,100.36,7.91,-14.10
Pretax Margin (%),19.41,18.46,19.85,19.95,21.49,18.00,15.62,18.07,19.61,13.31
Profit Margin (%),11.75,11.39,12.51,12.63,13.70,13.84,15.51,15.35,16.27,11.18
Net Income to Common Margin (%),11.75,11.39,12.51,12.63,13.70,13.84,15.51,15.35,16.27,11.18
Effective Tax Rate (%),34.39,34.25,34.26,33.87,33.71,20.15,0,12.06,14.76,13.00
Dvd Payout Ratio (%),49.64,54.84,54.73,57.01,54.94,56.16,57.10,59.47,56.57,73.14
Sustainable Growth Rate (%),4.89,4.12,4.36,4.01,4.44,4.34,4.29,3.99,4.61,2.16
