,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,5841,7674,7239,8688,9519,9557,10035,8915,7961,8606
- Cash & Cash Equivalents,10,8,39,9,14,6,10,60,10,5
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,146,152,136,132,129,126,123,119,115,111
+ Total Debt,3490,3562,3820,4324,4967,5215,5812,6919,8185,8877
Enterprise Value,9467,11380,11155,13135,14601,14891,15959,15893,16251,17589
Total Capital,7913,8153,8590,9308,10153,10616,11432,12741,14267,15073
Total Debt/Capital (%),44.11,43.69,44.47,46.46,48.92,49.12,50.84,54.31,57.37,58.89
Total Debt / EV,0.37,0.31,0.34,0.33,0.34,0.35,0.36,0.44,0.50,0.50
EV/Sales,2.74,3.26,3.19,3.75,4.10,4.03,4.60,4.43,4.27,4.07
EV/EBITDA,7.07,8.70,7.82,9.24,9.45,10.45,11.94,10.78,10.66,11.35
EV/EBIT,11.19,14.03,13.05,15.34,15.63,19.25,23.75,20.17,20.18,24.03
EV/Cash Flow to Firm,7.42,9.32,9.21,11.46,11.69,10.26,13.53,13.61,15.35,12.02
EV/Free Cash Flow to Firm,4.13,5.34,4.88,5.42,5.49,5.66,6.73,6.37,6.42,5.55
Diluted Market Cap,5874,7716,7277,8743,9571,9595,10064,8935,7980,8624
Diluted Enterprise Value,9500,11422,11193,13190,14654,14930,15988,15914,16270,17608
EV per Share,85.92,102.92,100.52,117.98,130.66,132.84,141.94,141.04,143.91,155.42
TTM Sales,3455,3492,3495,3499,3565,3691,3471,3587,3804,4324
TTM EBITDA,1339,1308,1426,1421,1545,1425,1336,1474,1524,1550
TTM Operating Income,846,811,855,856,934,774,672,788,805,732
TTM Cash Flow to Firm,1276,1222,1212,1146,1249,1451,1180,1168,1059,1464
TTM Free Cash Flow to Firm,2292,2132,2288,2422,2658,2630,2371,2494,2532,3171
