,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,12868,12858,12760,11148,16755,15155,22892,27623,33932,32143
- Cash & Cash Equivalents,295,378,381,717,646,354,393,1213,347,345
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,1415,1714,1942,2342,2174,2633,2769,2414,2544,2385
Enterprise Value,13988,14195,14321,12772,18283,17434,25268,28824,36129,34182
Total Capital,4384,5187,5920,6748,7179,8289,9159,9511,10447,11245
Total Debt/Capital (%),32.28,33.05,32.81,34.70,30.29,31.76,30.23,25.38,24.35,21.21
Total Debt / EV,0.10,0.12,0.14,0.18,0.12,0.15,0.11,0.08,0.07,0.07
EV/Sales,3.89,3.53,3.60,3.33,4.25,3.60,4.90,6.35,6.51,5.56
EV/EBITDA,14.98,13.69,13.55,13.01,16.65,13.67,17.90,22.46,22.57,18.78
EV/EBIT,17.16,15.80,15.78,15.93,19.98,16.21,21.46,28.04,27.61,22.78
EV/Cash Flow to Firm,19.61,18.11,19.36,15.45,19.94,17.61,21.31,21.35,29.48,28.09
EV/Free Cash Flow to Firm,18.01,16.60,17.71,14.35,18.43,16.26,19.62,20.23,27.04,25.21
Diluted Market Cap,12923,13166,13089,11359,16802,15529,22923,27699,34100,32350
Diluted Enterprise Value,14043,14502,14650,12984,18330,17808,25299,28900,36298,34390
EV per Share,57.09,58.82,60.81,55.68,79.08,76.76,110.30,125.04,155.96,148.59
TTM Sales,3594,4022,3974,3840,4300,4846,5159,4540,5547,6151
TTM EBITDA,934,1037,1057,982,1098,1275,1411,1283,1601,1820
TTM Operating Income,815,899,908,802,915,1076,1177,1028,1309,1501
TTM Cash Flow to Firm,713,784,740,827,917,990,1186,1350,1226,1217
TTM Free Cash Flow to Firm,776,855,809,890,992,1072,1288,1425,1336,1356
