,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1415,1714,1942,2342,2174,2633,2769,2414,2544,2385
ST Debt,273,286,386,279,308,359,497,132,315,226
LT Debt,1142,1428,1556,2063,1866,2274,2271,2281,2229,2159
Total Debt/EBITDA,1.52,1.65,1.84,2.39,1.98,2.06,1.96,1.88,1.59,1.31
Net Debt/EBITDA,1.20,1.29,1.48,1.65,1.39,1.79,1.68,0.94,1.37,1.12
Total Debt/EBIT,1.74,1.91,2.14,2.92,2.38,2.45,2.35,2.35,1.94,1.59
Net Debt/EBIT,1.37,1.49,1.72,2.03,1.67,2.12,2.02,1.17,1.68,1.36
EBITDA to Interest Expense,12.69,12.98,11.52,10.41,11.20,15.52,15.95,14.91,19.91,21.88
EBITDA-CapEx/Interest Expense,11.83,12.08,10.76,9.74,10.44,14.52,14.79,14.05,18.54,20.21
EBIT to Interest Expense,11.08,11.24,9.89,8.50,9.33,13.09,13.31,11.94,16.28,18.04
Interest Expense,74,80,92,94,98,82,88,86,80,83
Common Equity/Total Assets,50.57,54.14,59.68,62.05,64.20,65.30,64.91,68.52,66.42,71.27
Long-Term Debt/Equity (%),36.42,44.04,47.81,63.34,46.33,53.60,44.40,38.35,32.44,28.88
Long-Term Debt/Capital (%),26.05,27.53,26.29,30.57,25.99,27.43,24.80,23.99,21.34,19.20
Long-Term Debt/Total Assets (%),19.45,22.26,23.35,29.05,23.94,26.25,23.07,22.03,18.74,17.37
Total Debt/Equity (%),45.13,52.87,59.67,71.90,53.98,62.06,54.12,40.57,37.02,31.90
Total Debt/Capital (%),32.28,33.05,32.81,34.70,30.29,31.76,30.23,25.38,24.35,21.21
Total Debt/Total Assets (%),24.11,26.72,29.14,32.98,27.89,30.39,28.12,23.30,21.38,19.19
Net Debt to Equity,35.72,41.22,47.97,49.88,37.94,53.72,46.44,20.19,31.98,27.28
Net Debt/Capital (%),27.39,27.79,28.19,26.93,23.39,28.72,27.10,14.47,21.76,18.71
EBITDA,934,1037,1057,982,1098,1275,1411,1283,1601,1820
EBITDA-CapEx,870,966,988,918,1023,1193,1309,1209,1490,1681
Operating Income (Loss),815,899,908,802,915,1076,1177,1028,1309,1501
