,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,45041,48813,52465,55632,55137,59434,69570,65388,67418,82722
+ Sales & Services Revenue,45041,48813,52465,55632,55137,59434,69570,65388,67418,82722
- Cost of Revenue,35591,37273,39241,41274,41264,44597,57719,61594,63759,75952
+ Cost of Goods & Services,35591,37273,39241,41274,41264,44597,57719,61594,63759,75952
Gross Profit,9450,11540,13224,14358,13873,14837,11851,3794,3659,6770
+ Other Operating Income,-10557,-10853,-10877,-11281,-10958,-11871,-15701,-17714,-18628,-21551
- Operating Expenses,10557,10853,10877,11281,10958,11871,15701,17714,18628,21551
"+ Selling, General & Admin",8365,8565,8523,8754,8176,8860,11541,12369,13517,16388
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,2192,2288,2354,2527,2782,3011,4160,5345,5111,5163
Operating Income (Loss),9450,11540,13224,14358,13873,14837,11851,3794,3659,6770
- Non-Operating (Income) Loss,-170,-706,-644,-510,85,108,-2093,5537,1098,1485
"+ Interest Expense, Net",235,-340,-31,166,263,466,710,1335,1266,1245
+ Interest Expense,349,-23,117,260,385,574,978,1491,1406,1397
- Interest Income,114,317,148,94,122,108,268,156,140,152
+ Other Non-Op (Income) Loss,-405,-366,-613,-676,-178,-358,-2803,4202,-168,240
Pretax Income,9620,12246,13868,14868,13788,14729,13944,-1743,2561,5285
- Income Tax Expense (Benefit),2984,4242,5016,5078,4422,1663,3031,699,25,1732
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,6636,8004,8852,9790,9366,13066,10913,-2442,2536,3553
- Net Extraordinary Losses (Gains),1000,1006,940,798,772,936,389,812,1053,768
+ Discontinued Operations,0,0,0,0,0,0,671,-32,-29,-48
+ Extraord. & Accounting Changes,1000,1006,940,798,772,936,-282,844,1082,816
Income (Loss) Incl. MI,5636,6998,7912,8992,8594,12130,10524,-3254,1483,2785
- Minority Interest,-500,-503,-470,-399,-386,-468,-530,-390,-512,-360
"Net Income, GAAP",6136,7501,8382,9391,8980,12598,11054,-2864,1995,3145
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",6136,7501,8382,9391,8980,12598,11054,-2864,1995,3145
Basic Weighted Avg Shares,1792,1740,1694,1629,1568,1499,1656,1808,1816,1822
"Basic EPS, GAAP",3.42,4.31,4.95,5.76,5.73,8.40,6.68,-1.58,1.10,1.73
Basic EPS from Cont Ops,3.70,4.60,5.23,6.01,5.97,8.72,6.59,-1.35,1.40,1.95
Diluted Weighted Avg Shares,1813,1759,1709,1639,1578,1507,1666,1808,1828,1827
"Diluted EPS, GAAP",3.38,4.26,4.90,5.73,5.69,8.36,6.64,-1.58,1.09,1.72
Diluted EPS from Cont Ops,3.66,4.55,5.18,5.97,5.94,8.67,6.55,-1.35,1.39,1.94
EBITDA,11642,13828,15578,16885,16655,17848,16011,9139,8770,11933
EBITDA Margin (%),25.85,28.33,29.69,30.35,30.21,30.03,23.01,13.98,13.01,14.43
EBITA,9450,11540,13224,14358,13873,14837,11851,3794,3659,6770
EBIT,9450,11540,13224,14358,13873,14837,11851,3794,3659,6770
Gross Margin (%),20.98,23.64,25.21,25.81,25.16,24.96,17.03,5.80,5.43,8.18
Operating Margin (%),20.98,23.64,25.21,25.81,25.16,24.96,17.03,5.80,5.43,8.18
Profit Margin (%),13.62,15.37,15.98,16.88,16.29,21.20,15.89,-4.38,2.96,3.80
Sales per Employee,257377,271183,283595,285292,277070,295692,311973,322108,354832,376009
Dividend per Share,0.74,0.87,1.81,1.42,1.56,1.68,1.75,0.88,0,0
Depreciation Expense,2192,2288,2354,2527,2782,3011,4160,5345,5111,5163
