,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,6636,8004,8852,9790,9366,13066,10913,-2442,2536,3553
+ Depreciation & Amortization,2192,2288,2354,2527,2782,3011,4160,5345,5111,5163
+ Non-Cash Items,570,724,496,1899,1380,-422,-2903,5358,-4275,-3202
+ Stock-Based Compensation,402,408,410,393,364,393,711,525,600,977
+ Deferred Income Taxes,92,517,-102,1214,334,-1573,117,-392,-1241,200
+ Asset Impairment Charge,0,0,0,0,0,0,0,4953,0,0
+ Other Non-Cash Adj,76,-201,188,292,682,758,-3731,272,-3634,-4379
+ Chg in Non-Cash Work Cap,54,-1236,-793,-1003,-1185,-1360,-6186,-645,2194,488
+ (Inc) Dec in Accts Receiv,-374,-480,-211,-393,107,-720,55,1943,-357,605
+ (Inc) Dec in Inventories,51,-81,1,186,-5,-17,-223,14,252,-420
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,367,536,-49,40,-368,235,191,-2293,2410,964
+ Inc (Dec) in Other,10,-1211,-534,-836,-919,-858,-6209,-309,-111,-661
+ Net Cash From Disc Ops,0,0,0,0,0,0,622,2,1,8
Cash from Operating Activities,9452,9780,10909,13213,12343,14295,6606,7618,5567,6010
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-2796,-3311,-4265,-4773,-3623,-4465,-4876,-4022,-3578,-4943
+ Acq of Fixed Prod Assets,-2796,-3311,-4265,-4773,-3623,-4465,-4876,-4022,-3578,-4943
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-2046,-7,166,-805,-417,-1581,-9901,0,0,0
+ Cash from Divestitures,397,395,166,45,0,0,0,0,0,0
+ Cash for Acq of Subs,-2443,-402,0,-850,-417,-1581,-9901,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,166,-27,-146,-180,-71,710,10659,385,415,-65
+ Net Cash From Disc Ops,0,0,0,0,0,0,10978,213,8,0
Cash from Investing Activities,-4676,-3345,-4245,-5758,-4111,-5336,-4118,-3637,-3163,-5008
+ Dividends Paid,-1324,-1508,-3063,-2313,-2445,-2515,-2895,-1587,0,0
+ Net Cash From Debt,2429,583,329,3860,2456,-815,3677,11233,-3673,-3683
+ Cash From Debt,3931,2231,2550,6065,4820,1056,42558,18120,64,333
+ Repayments of Debt,-1502,-1648,-2221,-2205,-2364,-1871,-38881,-6887,-3737,-4016
+ Cash (Repurchase) of Equity,-4087,-6527,-6095,-7499,-9368,-3577,0,0,0,0
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-4087,-6527,-6095,-7499,-9368,-3577,0,0,0,0
+ Other Financing Activities,-1232,742,3315,-1039,398,-1936,-1872,-1166,-712,-1058
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-4214,-6710,-5514,-6991,-8959,-8843,-1090,8480,-4385,-4741
Effect of Foreign Exchange Rates,-18,-235,-302,-123,31,-25,-98,38,30,-603
Net Changes in Cash,562,-275,1150,464,-727,116,1398,12461,-1981,-3739
EBITDA,11642,13828,15578,16885,16655,17848,16011,9139,8770,11933
EBITDA Margin (%),25.85,28.33,29.69,30.35,30.21,30.03,23.01,13.98,13.01,14.43
Net Cash Paid for Acquisitions,2046,7,-166,805,417,1581,9901,0,0,0
Free Cash Flow,6656,6469,6644,8440,8720,9830,1730,3596,1989,1067
Free Cash Flow to Firm,6897,6454,6719,8611,8982,10339,2495,0,3381,2006
Free Cash Flow to Equity,9085,7052,6973,12300,11176,9015,5407,14829,-1684,-2616
Free Cash Flow per Basic Share,3.71,3.72,3.92,5.18,5.56,6.56,1.04,1.99,1.10,0.59
Price/Free Cash Flow,9.65,11.94,11.20,8.37,9.74,9.39,18.86,19.48,34.52,16.26
Cash Flow to Net Income,1.54,1.30,1.30,1.41,1.37,1.13,0.60,-2.66,2.79,1.91
