,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,596,585,6526,6517,5938,5937,6368,7828,7604,6614
ST Debt,3,3,5,5,3,0,1496,0,999,0
LT Debt,592,582,6522,6513,5935,5937,4872,7828,6604,6614
Total Debt/EBITDA,0.20,0.13,1.16,1.03,0.90,0.85,0.83,1.60,2.31,1.93
Net Debt/EBITDA,0.00,-0.13,0.93,0.66,0.66,0.67,0.39,1.24,1.52,0.84
Total Debt/EBIT,0.24,0.15,1.30,1.15,1.07,0.99,0.91,1.76,2.71,2.28
Net Debt/EBIT,0.00,-0.16,1.04,0.74,0.79,0.79,0.43,1.37,1.78,0.99
EBITDA to Interest Expense,94.73,156.10,58.80,24.37,26.35,34.98,41.18,22.04,13.00,13.87
EBITDA-CapEx/Interest Expense,-15.27,146.34,52.07,21.57,18.52,30.56,37.60,19.56,11.83,12.88
EBIT to Interest Expense,78.06,132.77,52.51,21.74,22.04,29.91,37.54,19.98,11.07,11.77
Interest Expense,32,30,96,260,251,201,187,223,254,247
Common Equity/Total Assets,53.52,64.85,62.59,65.88,66.84,64.29,60.42,56.77,58.26,67.06
Long-Term Debt/Equity (%),6.87,5.38,69.56,53.70,47.11,45.55,36.52,73.26,60.26,49.40
Long-Term Debt/Capital (%),8.53,5.89,34.81,30.18,27.31,26.76,21.35,35.92,30.61,28.67
Long-Term Debt/Total Assets (%),4.99,4.07,33.44,28.47,25.09,23.47,17.89,31.80,27.66,26.94
Total Debt/Equity (%),6.91,5.41,69.61,53.74,47.14,45.55,47.74,73.26,69.38,49.40
Total Debt/Capital (%),8.58,5.93,34.83,30.20,27.32,26.76,27.90,35.92,35.24,28.67
Total Debt/Total Assets (%),5.02,4.09,33.46,28.49,25.11,23.47,23.38,31.80,31.84,26.94
Net Debt to Equity,-0.08,-5.73,55.66,34.55,34.64,36.16,22.80,57.04,45.73,21.37
Net Debt/Capital (%),-0.10,-7.15,29.94,21.77,21.65,22.48,15.28,29.79,25.94,14.56
EBITDA,3022,4605,5615,6336,6609,7017,7716,4904,3296,3420
EBITDA-CapEx,-487,4317,4972,5608,4646,6131,7047,4352,3001,3177
Operating Income (Loss),2490,3917,5015,5653,5528,6001,7036,4446,2808,2902
