,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,66071,80265,67403,61253,67378,57882,51565,37122,35280,39876
- Cash & Cash Equivalents,603,1205,1308,2327,1574,1225,2914,1331,2261,3419
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,1,5,2,-11,-15,-8,-4,-14,64,-9
+ Total Debt,596,585,6526,6517,5938,5937,6368,7828,7604,6614
Enterprise Value,65445,79010,70503,62864,69612,60273,53452,42325,39145,41588
Total Capital,6946,9874,18737,21578,21734,22186,22819,21790,21579,23071
Total Debt/Capital (%),8.58,5.93,34.83,30.20,27.32,26.76,27.90,35.92,35.24,28.67
Total Debt / EV,0.01,0.01,0.09,0.10,0.09,0.10,0.12,0.18,0.19,0.16
EV/Sales,9.44,8.14,6.55,5.49,5.67,4.48,3.72,3.15,3.56,4.09
EV/EBITDA,21.66,17.16,12.56,9.92,10.53,8.59,6.93,8.63,11.88,12.16
EV/EBIT,26.28,20.17,14.06,11.12,12.59,10.04,7.60,9.52,13.94,14.33
EV/Cash Flow to Firm,27.62,26.65,18.61,13.33,14.87,9.51,7.39,9.60,10.07,26.20
EV/Free Cash Flow to Firm,11.13,24.30,15.91,11.55,10.48,8.34,6.76,8.53,9.36,22.72
Diluted Market Cap,66624,81167,71288,62047,67855,60260,55472,39289,35904,40430
Diluted Enterprise Value,66618,80553,76509,66227,72205,64964,58922,45772,41310,43616
EV per Share,276.92,336.84,322.52,291.04,329.14,305.64,306.85,277.73,266.29,288.81
TTM Sales,6932,9703,10764,11449,12274,13453,14378,13445,10982,10173
TTM EBITDA,3022,4605,5615,6336,6609,7017,7716,4904,3296,3420
TTM Operating Income,2490,3917,5015,5653,5528,6001,7036,4446,2808,2902
TTM Cash Flow to Firm,2369,2964,3788,4717,4682,6340,7236,4409,3886,1587
TTM Free Cash Flow to Firm,5878,3252,4431,5445,6644,7226,7905,4960,4181,1831
