,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,9.17,9.17,8.54,8.58,7.60,7.18,7.49,7.09,6.34,5.52
Days Sales Outstanding,39.79,39.81,42.72,42.54,48.01,50.81,48.73,51.50,57.55,66.12
Inventory Turnover,1.55,1.60,1.46,1.56,1.71,1.98,2.26,1.93,1.74,1.69
Days Inventory Outstanding,235.41,228.00,249.74,233.88,213.21,184.14,161.85,189.33,209.35,215.95
Accounts Payable Turnover,5.05,5.86,5.36,5.80,4.53,4.81,4.06,4.20,4.58,4.20
Accounts Payable Turnover Days,72.35,62.28,68.15,62.93,80.49,75.83,89.90,86.92,79.64,86.84
Cash Conversion Cycle,202.85,205.54,224.31,213.49,180.72,159.12,120.68,153.92,187.26,195.23
Inventory to Cash Days,-195.62,-188.19,-207.02,-191.34,-165.21,-133.33,-113.12,-137.83,-151.80,-149.83
Inventories,659,804,893,1002,903,930,804,1069,1352,1344
Raw Materials,115,128,0,0,0,0,170,315,350,413
Work In Process,435,512,0,0,0,0,460,545,814,752
Finished Goods,109,164,0,0,0,0,175,209,188,200
Other Inventory,0,0,893,1002,903,930,0,0,0,-21
