,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.70,0.83,1.33,1.47,1.10,1.07,0.92,0.70,0.88,1.49
Current Ratio,1.81,2.11,2.60,2.62,2.34,2.32,1.72,1.84,1.83,2.99
Quick Ratio,1.16,1.41,1.81,1.90,1.63,1.67,1.31,1.21,1.25,2.15
CFO/Avg Current Liab,1.37,1.48,1.55,1.53,1.36,1.86,1.74,0.98,0.91,0.37
Common Equity/Total Assets,53.52,64.85,62.59,65.88,66.84,64.29,60.42,56.77,58.26,67.06
Long-Term Debt/Equity (%),6.87,5.38,69.56,53.70,47.11,45.55,36.52,73.26,60.26,49.40
Long-Term Debt/Capital (%),8.53,5.89,34.81,30.18,27.31,26.76,21.35,35.92,30.61,28.67
Long-Term Debt/Total Assets (%),4.99,4.07,33.44,28.47,25.09,23.47,17.89,31.80,27.66,26.94
Total Debt/Equity (%),6.91,5.41,69.61,53.74,47.14,45.55,47.74,73.26,69.38,49.40
Total Debt/Capital (%),8.58,5.93,34.83,30.20,27.32,26.76,27.90,35.92,35.24,28.67
Total Debt/Total Assets (%),5.02,4.09,33.46,28.49,25.11,23.47,23.38,31.80,31.84,26.94
CFO/Total Liabilities,72.32,84.00,36.68,42.08,41.17,50.48,50.94,30.36,28.18,12.40
CFO/CapEx,0.67,10.22,5.78,6.21,2.32,6.98,10.57,7.67,12.34,5.69
Altman's Z-Score,16.41,18.27,7.86,7.16,7.49,6.55,5.84,4.86,4.41,5.13
