,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,236,235,219,216,212,197,174,152,147,144
Diluted Weighted Avg Shares,238,237,231,219,213,205,187,161,150,146
Basic Weighted Avg Shares,237,236,231,218,213,205,187,161,149,145
Revenue per Share,29.26,41.05,46.66,52.42,57.73,65.66,76.85,83.56,73.65,70.02
EBITDA per Share,12.75,19.48,24.34,29.01,31.09,34.25,41.24,30.48,22.10,23.54
Operating Income per Share,10.51,16.57,21.74,25.88,26.00,29.29,37.60,27.63,18.83,19.97
"Basic EPS, GAAP",7.86,12.41,15.37,16.95,11.94,21.62,31.47,24.86,10.44,20.97
Basic EPS from Cont Ops,7.86,12.44,15.58,16.92,12.56,21.84,31.47,25.24,11.59,20.38
"Diluted EPS, GAAP",7.81,12.37,15.34,16.92,11.92,21.58,31.42,24.80,10.40,20.87
Diluted EPS from Cont Ops,7.81,12.40,15.54,16.89,12.54,21.79,31.42,25.17,11.55,20.28
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,9.90,12.45,16.11,20.71,21.41,30.20,37.83,26.29,24.41,9.53
Free Cash Flow per Basic Share,-4.91,11.23,13.32,17.38,12.17,25.87,34.25,22.86,22.43,7.85
Cash & Equivalents per Share,5.17,7.87,15.68,22.66,17.44,17.94,25.69,17.13,25.87,33.98
Book Value per Share,26.87,39.58,55.85,69.78,74.75,82.44,94.46,91.71,94.64,114.35
Tangible Book Value per Share,12.33,21.42,12.01,21.53,19.32,21.32,23.27,12.07,20.25,40.20
