,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,35.57,27.56,20.05,16.73,26.67,13.57,9.41,9.80,23.00,13.21
Price/Earnings Average,27.35,25.61,22.94,16.53,24.37,14.51,8.37,11.48,27.76,10.93
Price/Earnings High,38.01,29.15,31.23,19.68,29.21,17.97,10.93,15.08,44.89,14.87
Price/Earnings Low,17.77,21.80,16.52,13.15,20.45,11.52,6.86,8.98,21.24,8.93
Price/Book Value,10.41,8.65,5.52,4.06,4.26,3.56,3.13,2.66,2.54,2.42
Price/Book Value Average,8.00,8.03,6.32,4.02,3.89,3.81,2.79,3.11,3.06,2.00
Price/Book Value High,11.12,9.14,8.60,4.78,4.67,4.71,3.64,4.09,4.95,2.73
Price/Book Value Low,5.20,6.84,4.55,3.20,3.27,3.02,2.28,2.43,2.34,1.64
Price/Tangible Book Value,22.68,15.97,25.67,13.17,16.49,13.76,12.72,20.18,11.85,6.89
Price/Tangible Book Value Average,17.44,14.84,29.37,13.01,15.07,14.71,11.32,23.65,14.31,5.70
Price/Tangible Book Value High,24.24,16.89,39.97,15.50,18.06,18.23,14.78,31.06,23.13,7.76
Price/Tangible Book Value Low,11.33,12.63,21.14,10.36,12.64,11.68,9.27,18.49,10.95,4.66
Price/Sales,9.55,8.34,6.61,5.41,5.52,4.47,3.85,2.92,3.26,3.96
Price/Sales Average,7.35,7.74,7.56,5.35,5.04,4.78,3.43,3.42,3.93,3.27
Price/Sales High,10.21,8.82,10.29,6.36,6.04,5.92,4.48,4.49,6.36,4.45
Price/Sales Low,4.78,6.59,5.44,4.25,4.23,3.80,2.81,2.67,3.01,2.67
Price/Cash Flow,28.24,27.50,19.14,13.69,14.88,9.72,7.82,9.27,9.83,29.07
Price/Cash Flow Average,21.72,25.54,21.90,13.53,13.60,10.39,6.96,10.86,11.87,24.06
Price/Cash Flow High,30.19,29.08,29.81,16.11,16.30,12.87,9.09,14.26,19.19,32.74
Price/Cash Flow Low,14.12,21.74,15.77,10.77,11.41,8.25,5.70,8.49,9.08,19.64
Price/Free Cash Flow,11.38,25.13,16.35,11.82,10.42,8.52,7.16,8.22,9.12,24.84
Price/Free Cash Flow Average,8.75,23.35,18.71,11.68,9.52,9.10,6.37,9.63,11.02,20.57
Price/Free Cash Flow High,12.16,26.58,25.47,13.90,11.41,11.28,8.32,12.65,17.81,27.98
Price/Free Cash Flow Low,5.69,19.87,13.47,9.29,7.99,7.23,5.22,7.53,8.43,16.79
EV/Sales,9.44,8.14,6.55,5.49,5.67,4.48,3.72,3.15,3.56,4.09
EV/Sales Average,7.33,7.62,7.65,5.65,5.37,4.95,3.43,3.72,4.37,3.56
EV/Sales High,10.19,8.69,10.24,6.66,6.37,6.05,4.41,4.73,6.76,4.73
EV/Sales Low,4.76,6.48,5.64,4.57,4.56,4.00,2.85,3.01,3.46,2.96
EV/EBITDA,21.66,17.16,12.56,9.92,10.53,8.59,6.93,8.63,11.88,12.16
EV/EBITDA Average,16.81,16.06,14.66,10.21,9.97,9.49,6.39,10.19,14.56,10.58
EV/EBITDA High,23.37,18.30,19.62,12.03,11.82,11.59,8.21,12.98,22.54,14.06
EV/EBITDA Low,10.93,13.65,10.82,8.26,8.48,7.67,5.32,8.26,11.53,8.81
EV/EBIT,26.28,20.17,14.06,11.12,12.59,10.04,7.60,9.52,13.94,14.33
EV/EBIT Average,20.41,18.88,16.42,11.45,11.92,11.09,7.01,11.24,17.09,12.47
EV/EBIT High,28.36,21.52,21.97,13.49,14.13,13.56,9.01,14.31,26.45,16.57
EV/EBIT Low,13.26,16.05,12.11,9.26,10.13,8.97,5.83,9.11,13.53,10.39
Last Price,279.57,342.19,308.34,283.58,318.57,293.52,296.01,243.58,240.00,276.92
High Price,298.82,361.93,480.18,333.65,348.84,388.67,344.00,374.99,468.55,311.88
Low Price,139.72,270.62,254.00,223.02,244.28,249.17,215.78,223.25,221.72,187.16
Enterprise Value,65445,79010,70503,62864,69612,60273,53452,42325,39145,41588
Enterprise Value Average,50811,73952,82336,64702,65908,66565,49337,49989,48000,36198
Enterprise Value High,70615,84281,110188,76248,78129,81350,63375,63631,74282,48096
Enterprise Value Low,33014,62863,60745,52352,56015,53840,41039,40506,37998,30136
