,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,9148,9475,10187,10636,10889,11221,11864,12632,14630,16252
+ Sales & Services Revenue,9148,9475,10187,10636,10889,11221,11864,12632,14630,16252
- Cost of Revenue,4407,4540,4860,5027,5149,5247,5499,5861,6912,7780
+ Cost of Goods & Services,4407,4540,4860,5027,5149,5247,5499,5861,6912,7780
Gross Profit,4741,4935,5327,5609,5740,5974,6365,6771,7718,8473
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,2968,3105,3374,3548,3660,4163,4149,4353,4773,5202
"+ Selling, General & Admin",2968,3105,3374,3548,3660,4163,4149,4353,4773,5202
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),1773,1830,1953,2060,2080,1811,2216,2418,2945,3271
- Non-Operating (Income) Loss,185,168,150,148,155,175,185,201,195,192
"+ Interest Expense, Net",184,166,149,145,151,169,177,195,190,186
+ Interest Expense,185,168,150,148,155,175,185,201,195,192
- Interest Income,2,2,2,2,4,6,7,6,5,6
+ Other Non-Op (Income) Loss,2,2,2,2,4,6,7,6,5,6
Pretax Income,1588,1663,1803,1913,1925,1636,2031,2217,2749,3079
- Income Tax Expense (Benefit),571,593,642,672,645,299,414,484,579,649
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1016,1070,1160,1241,1281,1338,1617,1733,2170,2430
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,1016,1070,1160,1241,1281,1338,1617,1733,2170,2430
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",1016,1070,1160,1241,1281,1338,1617,1733,2170,2430
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1016,1070,1160,1241,1281,1338,1617,1733,2170,2430
Basic Weighted Avg Shares,36,33,32,30,28,27,25,24,22,20
"Basic EPS, GAAP",28.28,32.16,36.76,41.52,45.05,49.59,64.78,73.62,97.60,120.83
Basic EPS from Cont Ops,28.28,32.16,36.76,41.52,45.05,49.59,64.78,73.62,97.60,120.83
Diluted Weighted Avg Shares,37,34,32,30,29,27,25,24,23,21
"Diluted EPS, GAAP",27.79,31.57,36.03,40.70,44.07,48.77,63.43,71.93,95.19,117.19
Diluted EPS from Cont Ops,27.79,31.57,36.03,40.70,44.07,48.77,63.43,71.93,95.19,117.19
EBITDA,2000,2081,2223,2358,2403,2156,2586,2815,3352,3713
EBITDA Margin (%),21.87,21.97,21.82,22.17,22.07,19.21,21.80,22.29,22.91,22.85
EBITA,1773,1830,1953,2060,2080,1811,2216,2418,2945,3271
EBIT,1773,1830,1953,2060,2080,1811,2216,2418,2945,3271
Gross Margin (%),51.83,52.08,52.29,52.74,52.71,53.24,53.65,53.60,52.75,52.13
Operating Margin (%),19.38,19.32,19.17,19.37,19.10,16.14,18.68,19.14,20.13,20.12
Profit Margin (%),11.11,11.29,11.39,11.67,11.76,11.92,13.63,13.72,14.84,14.95
Sales per Employee,128838,124675,125770,126615,125157,124679,123581,126320,146296,145109
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,227,251,270,297,323,345,370,397,408,442
