,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,1578,1964,2197,2340,2503,2714,2894,3198,3461,3617
+ Sales & Services Revenue,1578,1964,2197,2340,2503,2714,2894,3198,3461,3617
- Cost of Revenue,511,611,726,809,876,953,988,1133,1269,1384
+ Cost of Goods & Services,511,611,726,809,876,953,988,1133,1269,1384
Gross Profit,1067,1353,1472,1531,1627,1761,1906,2065,2192,2233
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,651,862,1005,1061,1233,1345,1328,1364,1385,1524
"+ Selling, General & Admin",536,705,829,867,900,983,948,967,919,986
+ Research & Development,94,125,149,168,222,246,261,269,335,391
+ Other Operating Expense,22,32,27,27,110,116,119,128,131,146
Operating Income (Loss),416,491,467,470,394,416,578,702,807,709
- Non-Operating (Income) Loss,-4,11,10,10,78,73,46,86,79,51
"+ Interest Expense, Net",-6,8,7,4,1,16,15,40,57,8
+ Interest Expense,0,15,19,19,19,43,49,69,72,11
- Interest Income,6,8,11,15,18,27,34,29,16,3
+ Other Non-Op (Income) Loss,2,3,3,7,77,57,31,46,22,43
Pretax Income,420,480,457,459,316,343,532,616,728,658
- Income Tax Expense (Benefit),126,146,135,143,98,45,53,46,63,127
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,293,334,321,316,218,298,478,557,652,524
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,293,334,321,316,218,298,478,557,652,524
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",293,334,321,316,218,298,478,557,652,524
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",293,334,321,316,218,298,478,557,652,524
Basic Weighted Avg Shares,178,178,178,175,172,167,163,162,163,159
"Basic EPS, GAAP",1.65,1.87,1.80,1.81,1.27,1.78,2.94,3.43,4.01,3.29
Basic EPS from Cont Ops,1.65,1.87,1.80,1.81,1.27,1.78,2.94,3.43,4.01,3.29
Diluted Weighted Avg Shares,182,181,180,176,173,169,165,165,166,160
"Diluted EPS, GAAP",1.61,1.84,1.78,1.79,1.26,1.76,2.90,3.37,3.93,3.26
Diluted EPS from Cont Ops,1.61,1.84,1.78,1.79,1.26,1.76,2.90,3.37,3.93,3.26
EBITDA,600,738,766,804,767,851,1019,1180,1358,1302
EBITDA Margin (%),38.04,37.58,34.88,34.37,30.63,31.33,35.20,36.90,39.23,35.99
EBITA,416,491,467,470,394,416,578,702,807,709
EBIT,416,491,467,470,394,416,578,702,807,709
Gross Margin (%),67.61,68.89,66.98,65.43,65.01,64.87,65.87,64.58,63.34,61.74
Operating Margin (%),26.35,24.99,21.25,20.08,15.76,15.33,19.97,21.94,23.32,19.60
Profit Margin (%),18.60,17.00,14.63,13.51,8.72,10.99,16.52,17.42,18.83,14.48
Sales per Employee,403767,384696,361185,360562,327189,361015,374627,382188,397842,369046
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,184,247,300,334,372,435,441,478,551,593
