,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,44033,42237,39498,39807,40122,42294,46840,47994,48704,59283
+ Sales & Services Revenue,44033,42237,39498,39807,40122,42294,46840,47994,48704,59283
- Cost of Revenue,16954,16768,14934,13891,12775,13509,14112,15485,13626,17411
+ Cost of Goods & Services,16954,16768,14934,13891,12775,13509,14112,15485,13626,17411
Gross Profit,27079,25469,24564,25916,27347,28785,32728,32509,35078,41872
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,19414,18786,17017,16956,19812,19854,20487,24026,21879,23590
"+ Selling, General & Admin",11911,11606,10313,9762,9830,10102,10615,10468,9634,10042
+ Research & Development,7503,7180,6704,7194,9982,9752,9872,13558,12245,13548
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),7665,6683,7547,8960,7535,8931,12241,8483,13199,18282
- Non-Operating (Income) Loss,2120,-10600,2146,1461,788,230,777,-308,-680,1838
"+ Interest Expense, Net",537,466,383,365,369,429,619,772,770,805
+ Interest Expense,801,732,672,693,754,772,893,831,806,962
- Interest Income,264,266,289,328,385,343,274,59,36,157
+ Other Non-Op (Income) Loss,1583,-11066,1763,1096,419,-199,158,-1080,-1450,1033
Pretax Income,5545,17283,5401,7499,6747,8701,11464,8791,13879,16444
- Income Tax Expense (Benefit),1028,5349,942,1787,4155,2508,1687,1709,1521,1918
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,4517,11934,4459,5712,2592,6193,9777,7082,12358,14526
- Net Extraordinary Losses (Gains),226,28,34,42,48,-54,-132,30,-1382,14
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,226,28,34,42,48,-54,-132,30,-1382,14
Income (Loss) Incl. MI,4291,11906,4425,5670,2544,6247,9909,7052,13740,14512
- Minority Interest,-113,-14,-17,-21,-24,27,66,-15,691,-7
"Net Income, GAAP",4404,11920,4442,5691,2568,6220,9843,7067,13049,14519
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",4404,11920,4442,5691,2568,6220,9843,7067,13049,14519
Basic Weighted Avg Shares,2928,2838,2781,2749,2697,2593,2539,2530,2530,2532
"Basic EPS, GAAP",1.50,4.20,1.60,2.07,0.95,2.40,3.88,2.79,5.16,5.73
Basic EPS from Cont Ops,1.54,4.20,1.60,2.08,0.96,2.39,3.85,2.80,4.88,5.74
Diluted Weighted Avg Shares,2996,2928,2841,2787,2748,2679,2580,2541,2538,2542
"Diluted EPS, GAAP",1.47,4.07,1.56,2.04,0.93,2.32,3.82,2.78,5.14,5.71
Diluted EPS from Cont Ops,1.51,4.08,1.57,2.05,0.94,2.31,3.79,2.79,4.87,5.71
EBITDA,14653,13374,13922,14401,12172,13450,15893,12108,16413,22191
EBITDA Margin (%),33.28,31.66,35.25,36.18,30.34,31.80,33.93,25.23,33.70,37.43
EBITA,7665,6683,7547,8960,7535,8931,12241,8483,13199,18282
EBIT,7665,6683,7547,8960,7535,8931,12241,8483,13199,18282
Gross Margin (%),61.50,60.30,62.19,65.10,68.16,68.06,69.87,67.74,72.02,70.63
Operating Margin (%),17.41,15.82,19.11,22.51,18.78,21.12,26.13,17.68,27.10,30.84
Profit Margin (%),10.00,28.22,11.25,14.30,6.40,14.71,21.01,14.72,26.79,24.49
Sales per Employee,579382,603386,580853,585397,581478,612957,659718,648568,716235,859174
Dividend per Share,1.80,1.85,1.84,1.86,1.92,1.99,2.24,2.46,2.61,2.77
Depreciation Expense,6988,6691,6375,5441,4637,4519,3652,3625,3214,3909
