,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,4517,11934,4459,3941,2418,6193,9777,7082,12358,14526
+ Depreciation & Amortization,6988,6691,6375,5441,4637,4519,3652,3625,3214,3909
+ Non-Cash Items,943,-12589,1855,3595,4413,1763,-2478,1500,1389,3442
+ Stock-Based Compensation,276,278,299,300,312,348,417,475,479,541
+ Deferred Income Taxes,-330,-2600,-764,-1521,-2621,-509,-556,-668,187,-1568
+ Asset Impairment Charge,765,1222,162,3948,646,296,1040,1718,302,1749
+ Other Non-Cash Adj,232,-11489,2158,868,6076,1628,-3379,-25,421,2720
+ Chg in Non-Cash Work Cap,-794,1824,-268,-2601,-5021,-1553,-2067,-4590,-3839,-2782
+ (Inc) Dec in Accts Receiv,436,-554,-480,-619,297,-418,294,-1002,-2033,-644
+ (Inc) Dec in Inventories,-365,79,805,206,-145,-911,-508,-855,-674,-161
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-1296,2207,-311,-1616,-3959,716,-1584,146,142,41
+ Inc (Dec) in Other,431,92,-282,-572,-1214,-940,-269,-2879,-1274,-2018
+ Net Cash From Disc Ops,0,0,0,0,0,0,4556,2636,987,0
Cash from Operating Activities,11654,7860,12421,10376,6447,10922,13440,10253,14109,19095
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-1548,-3317,-1283,-1614,-1888,-2615,-3369,-4429,-4448,-4388
+ Acq of Fixed Prod Assets,-1548,-2317,-1283,-1614,-1888,-2615,-3369,-4429,-4448,-4388
+ Acq of Intangible Assets,0,-1000,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-1693,-9411,3732,-1298,4925,7258,5420,1717,1025,-483
+ Dec in LT Investment,16298,15533,20413,14353,15664,15252,8622,2812,1026,721
+ Inc in LT Investment,-17991,-24944,-16681,-15651,-10739,-7994,-3202,-1095,-1,-1204
+ Net Cash From Acq & Div,-200,11239,-7428,-780,-396,-431,-4954,-6606,-12907,-121
+ Cash from Divestitures,46,15120,316,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-246,-3881,-7744,-780,-396,-431,-4954,-6606,-12907,-121
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,293,1115,221,482,38,102,274,-125,-225,32
+ Net Cash From Disc Ops,0,0,0,0,0,0,-100,-250,-134,0
Cash from Investing Activities,-3148,-374,-4758,-3210,2679,4314,-2629,-9443,-16555,-4960
+ Dividends Paid,-5277,-5247,-5117,-5124,-5167,-5172,-5695,-6215,-6610,-7012
+ Net Cash From Debt,4692,-3471,5032,-1307,-1103,-4287,4958,2462,5617,-2251
+ Cash From Debt,6467,3146,7938,1079,0,0,4958,4419,7936,0
+ Repayments of Debt,-1775,-6617,-2906,-2386,-1103,-4287,0,-1957,-2319,-2251
+ Cash (Repurchase) of Equity,-6516,-7703,-4186,-3434,-4014,-9091,-4780,-1281,-840,0
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-6516,-7703,-4186,-3434,-4014,-9091,-4780,-1281,-840,0
+ Other Financing Activities,1111,1308,-999,821,278,5390,-3344,2202,4426,144
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-5990,-15113,-5270,-9044,-10006,-13160,-8861,-2832,2593,-9119
Effect of Foreign Exchange Rates,-346,-553,-1310,-131,457,-205,17,253,-133,-410
Net Changes in Cash,2516,-7627,2393,-1878,-880,2076,1950,-2022,147,5016
EBITDA,14653,13374,13922,14401,12172,13450,15893,12108,16413,22191
EBITDA Margin (%),33.28,31.66,35.25,36.18,30.34,31.80,33.93,25.23,33.70,37.43
Net Cash Paid for Acquisitions,200,-11239,7428,780,396,431,4954,6606,12907,121
Free Cash Flow,10106,4543,11138,8762,4559,8307,10071,5824,9661,14707
Free Cash Flow to Firm,10759,5048,11693,9290,4849,8856,10833,6493,10379,15557
Free Cash Flow to Equity,14798,2072,16170,7455,3456,4020,15029,8286,15278,12456
Free Cash Flow per Basic Share,3.45,1.60,4.00,3.19,1.69,3.20,3.97,2.30,3.82,5.81
Price/Free Cash Flow,10.81,14.41,10.53,13.06,17.70,14.23,13.33,13.31,10.55,12.01
Cash Flow to Net Income,2.65,0.66,2.80,1.82,2.51,1.76,1.37,1.45,1.08,1.32
