,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.60,0.49,0.69,0.21,0.22,0.20,0.45,0.64,0.38,0.23
Current Ratio,2.58,2.14,2.40,1.60,1.49,1.76,1.66,2.17,1.38,1.45
Quick Ratio,1.39,1.17,1.36,0.72,0.67,0.85,0.89,1.23,0.83,0.68
CFO/Avg Current Liab,1.06,0.64,0.79,0.65,-0.08,0.57,0.31,0.50,0.31,-0.19
Common Equity/Total Assets,33.47,33.56,27.20,11.27,9.16,12.35,0.94,2.09,4.05,1.10
Long-Term Debt/Equity (%),25.28,26.03,41.27,58.81,59.99,49.22,108.09,227.27,158.85,236.47
Long-Term Debt/Capital (%),29.72,27.49,41.05,54.07,47.19,52.05,73.12,95.86,80.29,86.33
Long-Term Debt/Total Assets (%),14.26,14.54,20.94,21.97,21.46,20.43,32.60,50.50,42.03,49.20
Total Debt/Equity (%),25.74,34.63,46.93,78.59,101.51,64.82,144.72,227.66,182.55,268.62
Total Debt/Capital (%),30.26,36.56,46.68,72.25,79.85,68.54,97.89,96.03,92.26,98.07
Total Debt/Total Assets (%),14.52,19.34,23.81,29.36,36.31,26.90,43.64,50.59,48.30,55.89
CFO/Total Liabilities,39.03,26.95,30.80,23.64,-3.67,27.47,11.25,12.28,8.81,-5.92
CFO/CapEx,4.59,3.01,5.59,5.48,-12.61,5.12,2.30,3.75,2.10,-1.84
Altman's Z-Score,8.76,7.97,6.42,5.92,3.59,6.78,3.89,3.53,3.82,2.30
