,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,1449,1865,2319,2923,3744,2786,4859,6958,6445,7819
ST Debt,26,463,280,736,1531,670,1230,12,837,936
LT Debt,1424,1402,2039,2188,2213,2116,3629,6946,5608,6883
Total Debt/EBITDA,0.69,0.90,1.30,1.63,9.81,1.41,3.20,7.76,3.39,5.90
Net Debt/EBITDA,0.23,0.44,0.61,1.31,8.03,1.13,1.63,5.47,2.18,4.40
Total Debt/EBIT,0.79,1.03,1.55,1.94,12.07,1.66,3.88,11.08,3.95,7.36
Net Debt/EBIT,0.26,0.51,0.73,1.57,9.88,1.34,1.97,7.81,2.54,5.49
EBITDA to Interest Expense,26.42,25.24,20.80,20.88,15.64,23.14,21.04,6.61,13.92,7.60
EBITDA-CapEx/Interest Expense,21.79,20.61,17.71,17.75,14.85,19.33,15.78,4.03,10.90,5.55
EBIT to Interest Expense,22.98,21.94,17.51,17.50,12.71,19.62,17.33,4.63,11.96,6.09
Interest Expense,80,82,86,86,24,85,72,136,136,174
Common Equity/Total Assets,33.47,33.56,27.20,11.27,9.16,12.35,0.94,2.09,4.05,1.10
Long-Term Debt/Equity (%),25.28,26.03,41.27,58.81,59.99,49.22,108.09,227.27,158.85,236.47
Long-Term Debt/Capital (%),29.72,27.49,41.05,54.07,47.19,52.05,73.12,95.86,80.29,86.33
Long-Term Debt/Total Assets (%),14.26,14.54,20.94,21.97,21.46,20.43,32.60,50.50,42.03,49.20
Total Debt/Equity (%),25.74,34.63,46.93,78.59,101.51,64.82,144.72,227.66,182.55,268.62
Total Debt/Capital (%),30.26,36.56,46.68,72.25,79.85,68.54,97.89,96.03,92.26,98.07
Total Debt/Total Assets (%),14.52,19.34,23.81,29.36,36.31,26.90,43.64,50.59,48.30,55.89
Net Debt to Equity,8.48,17.07,22.08,63.37,83.06,52.19,73.54,160.51,117.41,200.36
Net Debt/Capital (%),12.51,22.12,29.17,67.74,76.43,63.69,68.70,76.30,72.60,81.47
EBITDA,2109,2077,1781,1794,382,1977,1519,897,1899,1325
EBITDA-CapEx,1739,1696,1517,1525,362,1652,1139,547,1488,968
Operating Income (Loss),1834,1805,1499,1503,310,1676,1251,628,1632,1063
