,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,444.99,455.19,480.44,383.32,324.09,371.13,400.92,412.60,486.27,535.02
Days Sales Outstanding,0.82,0.80,0.76,0.95,1.13,0.98,0.91,0.88,0.75,0.68
Inventory Turnover,4.83,4.44,4.39,4.49,4.27,4.55,4.50,3.89,3.70,4.10
Days Inventory Outstanding,75.51,82.24,83.12,81.35,85.51,80.13,81.13,93.94,98.67,88.98
Accounts Payable Turnover,17.98,17.05,17.37,17.64,17.79,19.54,19.96,17.76,17.71,19.16
Accounts Payable Turnover Days,20.30,21.40,21.02,20.69,20.52,18.68,18.29,20.56,20.61,19.05
Cash Conversion Cycle,56.03,61.64,62.87,61.62,66.12,62.43,63.75,74.27,78.81,70.60
Inventory to Cash Days,-74.69,-81.44,-82.36,-80.40,-84.39,-79.15,-80.22,-93.06,-97.92,-88.29
Inventories,739,869,1007,1092,1246,1253,1347,1709,1947,1788
Raw Materials,11,13,12,16,17,22,18,38,0,0
Work In Process,41,34,61,47,34,39,69,0,0,0
Finished Goods,739,869,1007,1092,1246,1253,1347,1709,1947,1788
Other Inventory,-52,-47,-73,-63,-51,-61,-88,-38,0,0
