,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,4579,5169,6418,6164,12949,8657,13888,15254,20361,14848
- Cash & Cash Equivalents,866,545,424,395,667,712,1140,2778,2573,2523
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,602,599,599,596,597,598,684,1590,1591,1008
Enterprise Value,4316,5224,6593,6365,12879,8543,13431,14066,19378,13332
Total Capital,5208,5487,5870,6292,6829,7629,8594,10401,11639,12781
Total Debt/Capital (%),11.57,10.92,10.21,9.48,8.74,7.83,7.96,15.29,13.67,7.88
Total Debt / EV,0.14,0.11,0.09,0.09,0.05,0.07,0.05,0.11,0.08,0.08
EV/Sales,1.02,1.17,1.28,1.09,2.04,1.19,1.81,1.86,2.16,1.27
EV/EBITDA,9.51,10.58,10.19,9.04,14.44,8.52,12.56,12.36,11.68,5.78
EV/EBIT,9.80,10.98,10.54,9.34,14.82,8.70,12.81,12.61,11.82,5.83
EV/Cash Flow to Firm,15.17,26.26,30.20,15.97,22.04,11.48,15.12,14.66,15.10,7.02
EV/Free Cash Flow to Firm,14.22,22.65,27.86,15.13,21.30,11.19,14.74,14.42,14.89,6.95
Diluted Market Cap,5022,5662,7019,6850,14875,9901,15189,16168,22791,16186
Diluted Enterprise Value,4759,5716,7194,7051,14805,9787,14732,14980,21809,14670
EV per Share,973.49,1290.09,1694.50,1723.44,3489.33,2387.67,3697.30,3806.14,5620.99,4141.88
TTM Sales,4216,4450,5165,5830,6314,7175,7401,7546,8960,10538
TTM EBITDA,454,494,647,704,892,1002,1069,1138,1659,2305
TTM Operating Income,440,476,626,682,869,982,1048,1116,1640,2288
TTM Cash Flow to Firm,284,199,218,398,584,744,888,959,1284,1900
TTM Free Cash Flow to Firm,303,231,237,421,605,764,911,976,1302,1919
