,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,15136,17021,17486,16155,17195,16727,19204,17997,17069,20956
+ Sales & Services Revenue,15136,17021,17486,16155,17195,16727,19204,17997,17069,20956
- Cost of Revenue,8152,8751,8596,7431,7398,7062,8003,7290,8480,10817
+ Cost of Goods & Services,8152,8751,8596,7431,7398,7062,8003,7290,8480,10817
Gross Profit,6984,8270,8890,8724,9797,9665,11201,10707,8589,10139
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,3443,3875,4230,4427,3812,5419,5913,5761,5725,6580
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,3443,3875,4230,4427,3812,5419,5913,5761,5725,6580
Operating Income (Loss),3541,4395,4660,4297,5985,4246,5288,4946,2864,3559
- Non-Operating (Income) Loss,1020,750,670,-91,1318,-3106,1452,2533,-311,-273
"+ Interest Expense, Net",1043,1181,1125,1011,1477,1447,2195,1912,1270,585
+ Interest Expense,1121,1261,1211,1093,1558,1498,2249,1950,1270,585
- Interest Income,78,80,86,82,81,51,54,38,0,0
+ Other Non-Op (Income) Loss,-23,-431,-455,-1102,-159,-4553,-743,621,-1581,-858
Pretax Income,2521,3645,3990,4388,4667,7352,3836,2413,3175,3832
- Income Tax Expense (Benefit),801,1176,1228,1383,-653,1576,448,44,348,586
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1720,2469,2762,3005,5320,5776,3388,2369,2827,3246
- Net Extraordinary Losses (Gains),-188,8,20,186,-116,-1724,-762,-1100,-1492,-1802
+ Discontinued Operations,188,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,-376,8,20,186,-116,-1724,-762,-1100,-1492,-1802
Income (Loss) Incl. MI,1908,2461,2742,2819,5436,7500,4150,3469,4319,5048
- Minority Interest,0,-4,-10,-93,58,862,381,550,746,901
"Net Income, GAAP",1908,2465,2752,2912,5378,6638,3769,2919,3573,4147
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1908,2465,2752,2912,5378,6638,3769,2919,3573,4147
Basic Weighted Avg Shares,1740,1761,1844,1864,1884,1912,1956,1960,1963,1973
"Basic EPS, GAAP",1.10,1.40,1.49,1.56,2.85,3.47,1.93,1.49,1.82,2.10
Basic EPS from Cont Ops,0.99,1.40,1.50,1.61,2.82,3.02,1.73,1.21,1.44,1.65
Diluted Weighted Avg Shares,1740,1761,1844,1864,1892,1912,1956,1969,1972,1979
"Diluted EPS, GAAP",1.10,1.40,1.49,1.56,2.84,3.47,1.93,1.48,1.81,2.10
Diluted EPS from Cont Ops,0.99,1.40,1.50,1.61,2.81,3.02,1.73,1.20,1.43,1.64
EBITDA,6062,7291,7863,7674,8614,8386,9766,9261,7076,8349
EBITDA Margin (%),40.05,42.84,44.97,47.50,50.10,50.13,50.85,51.46,41.46,39.84
EBITA,3541,4395,4660,4297,5985,4246,5288,4946,2864,3559
EBIT,3541,4395,4660,4297,5985,4246,5288,4946,2864,3559
Gross Margin (%),46.14,48.59,50.84,54.00,56.98,57.78,58.33,59.49,50.32,48.38
Operating Margin (%),23.39,25.82,26.65,26.60,34.81,25.38,27.54,27.48,16.78,16.98
Profit Margin (%),12.61,14.48,15.74,18.03,31.28,39.68,19.63,16.22,20.93,19.79
Sales per Employee,1129552,1270224,1222797,1098980,1228214,1169720,1297568,1207852,1137933,1378684
Dividend per Share,0.64,0.72,0.75,0.86,0.98,1.10,1.23,1.40,1.54,1.70
Depreciation Expense,2521,2896,3203,3377,2629,4140,4478,4315,4212,4790
